[10:51:38]	INFO    | Creating GLFW Window
[10:51:41]	SUCCESS | Loaded texture "Assets/none.png"
[10:51:41]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[10:51:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:51:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:51:41]	SUCCESS | Shader program ->	Successfully linked
[10:51:41]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[10:51:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:51:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:51:41]	SUCCESS | Shader program ->	Successfully linked
[10:51:41]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[10:51:41]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[10:51:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:51:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:51:41]	SUCCESS | Shader program ->	Successfully linked
[10:51:41]	INFO    | + Loading Game Object "BackGroung"
[10:51:41]	INFO    | +	 Adding transform data to new gameObject
[10:51:41]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[10:51:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:51:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:51:41]	SUCCESS | Shader program ->	Successfully linked
[10:51:41]	INFO    | +	 Adding Sprite to new gameObject
[10:51:41]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[10:51:41]	        |
[10:51:41]	        |------------------------------------------------------------------------
[10:51:41]	        |
[10:51:41]	INFO    | + Loading Game Object "Button_01"
[10:51:41]	INFO    | +	 Adding transform data to new gameObject
[10:51:41]	INFO    | +	 Adding Sprite to new gameObject
[10:51:41]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[10:51:41]	INFO    | +	 Adding button script to new gameObject
[10:51:41]	INFO    | +	 Adding box collider 2D to new gameObject
[10:51:41]	        |
[10:51:41]	        |------------------------------------------------------------------------
[10:51:41]	        |
[10:51:41]	INFO    | + Loading Game Object "Button_02"
[10:51:41]	INFO    | +	 Adding transform data to new gameObject
[10:51:41]	INFO    | +	 Adding Sprite to new gameObject
[10:51:41]	SUCCESS | Loaded texture "Assets/ButtonEdit.png"
[10:51:41]	INFO    | +	 Adding button script to new gameObject
[10:51:41]	INFO    | +	 Adding box collider 2D to new gameObject
[10:51:41]	        |
[10:51:41]	        |------------------------------------------------------------------------
[10:51:41]	        |
[10:51:41]	INFO    | + Loading Game Object "Button_03"
[10:51:41]	INFO    | +	 Adding transform data to new gameObject
[10:51:41]	INFO    | +	 Adding Sprite to new gameObject
[10:51:41]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[10:51:41]	INFO    | +	 Adding button script to new gameObject
[10:51:41]	INFO    | +	 Adding box collider 2D to new gameObject
[10:51:41]	        |
[10:51:41]	        |------------------------------------------------------------------------
[10:51:41]	        |
[10:51:41]	INFO    | + Loading Game Object "Button_04"
[10:51:41]	INFO    | +	 Adding transform data to new gameObject
[10:51:41]	INFO    | +	 Adding Sprite to new gameObject
[10:51:42]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[10:51:42]	INFO    | +	 Adding button script to new gameObject
[10:51:42]	INFO    | +	 Adding box collider 2D to new gameObject
[10:51:42]	        |
[10:51:42]	        |------------------------------------------------------------------------
[10:51:42]	        |
[10:51:42]	        |
[10:51:42]	        |------------------------------------------------------------------------
[10:51:42]	        |
[10:51:42]	SUCCESS | Successfully loaded a new scene
[10:51:42]	        |
[10:51:42]	        |------------------------------------------------------------------------
[10:51:42]	        |
[10:51:42]	INFO    | + Loading Game Object "Wall_SciFi_01"
[10:51:42]	INFO    | +	 Adding transform data to new gameObject
[10:51:42]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[10:51:42]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:51:42]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:51:42]	SUCCESS | Shader program ->	Successfully linked
[10:51:42]	INFO    | +	 Adding Model to new gameObject
[10:51:42]	INFO    | +		 Loading new OBJ file
[10:51:42]	        |
[10:51:42]	        |------------------------------------------------------------------------
[10:51:42]	        |
[10:51:42]	SUCCESS | Loaded file "Assets/scifi_01.obj"
[10:51:42]	SUCCESS | Loaded file "Assets/scifi_01.mtl"
[10:51:50]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_albedo.png"
[10:51:56]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_normal.png"
