[15:05:39]	INFO    | Creating GLFW Window
[15:05:41]	SUCCESS | Loaded texture "Assets/none.png"
[15:05:41]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[15:05:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:05:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:05:41]	SUCCESS | Shader program ->	Successfully linked
[15:05:41]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[15:05:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:05:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:05:41]	SUCCESS | Shader program ->	Successfully linked
[15:05:41]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[15:05:41]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[15:05:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:05:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:05:41]	SUCCESS | Shader program ->	Successfully linked
[15:05:41]	ERROR   | Failed to open file "".
[15:05:41]	INFO    | - Unloading scene
[15:05:41]	ERROR   | Failed to load scene
[15:05:41]	        |
[15:05:41]	        |------------------------------------------------------------------------
[15:05:41]	        |
[15:05:44]	INFO    | + Loading Game Object "BackGroung"
[15:05:44]	INFO    | +	 Adding transform data to new gameObject
[15:05:44]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[15:05:44]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:05:44]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:05:44]	SUCCESS | Shader program ->	Successfully linked
[15:05:44]	INFO    | +	 Adding Sprite to new gameObject
[15:05:44]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[15:05:44]	        |
[15:05:44]	        |------------------------------------------------------------------------
[15:05:44]	        |
[15:05:44]	INFO    | + Loading Game Object "Button_01"
[15:05:44]	INFO    | +	 Adding transform data to new gameObject
[15:05:44]	INFO    | +	 Adding Sprite to new gameObject
[15:05:44]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[15:05:44]	INFO    | +	 Adding button script to new gameObject
[15:05:44]	INFO    | +	 Adding box collider 2D to new gameObject
[15:05:44]	        |
[15:05:44]	        |------------------------------------------------------------------------
[15:05:44]	        |
