[09:45:47]	INFO    | Creating GLFW Window
[09:45:49]	SUCCESS | Loaded texture "Assets/none.png"
[09:45:49]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[09:45:49]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:45:49]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:45:49]	SUCCESS | Shader program ->	Successfully linked
[09:45:49]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[09:45:49]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:45:49]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:45:49]	SUCCESS | Shader program ->	Successfully linked
[09:45:49]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[09:45:49]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[09:45:49]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:45:49]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:45:49]	SUCCESS | Shader program ->	Successfully linked
[09:45:49]	ERROR   | Failed to open file "".
[09:45:49]	INFO    | - Unloading scene
[09:45:49]	ERROR   | Failed to load scene
[09:45:49]	        |
[09:45:49]	        |------------------------------------------------------------------------
[09:45:49]	        |
[09:45:50]	INFO    | + Loading Game Object "BackGroung"
[09:45:50]	INFO    | +	 Adding transform data to new gameObject
[09:45:50]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[09:45:50]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:45:50]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:45:50]	SUCCESS | Shader program ->	Successfully linked
[09:45:50]	INFO    | +	 Adding Sprite to new gameObject
[09:45:50]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[09:45:50]	        |
[09:45:50]	        |------------------------------------------------------------------------
[09:45:50]	        |
[09:45:50]	INFO    | + Loading Game Object "Button_01"
[09:45:50]	INFO    | +	 Adding transform data to new gameObject
[09:45:50]	INFO    | +	 Adding Sprite to new gameObject
[09:45:50]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[09:45:50]	INFO    | +	 Adding button script to new gameObject
[09:45:50]	INFO    | +	 Adding box collider 2D to new gameObject
[09:45:50]	        |
[09:45:50]	        |------------------------------------------------------------------------
[09:45:50]	        |
[09:45:50]	INFO    | + Loading Game Object "Button_02"
[09:45:50]	INFO    | +	 Adding transform data to new gameObject
[09:45:50]	INFO    | +	 Adding Sprite to new gameObject
[09:45:51]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[09:45:51]	INFO    | +	 Adding button script to new gameObject
[09:45:51]	INFO    | +	 Adding box collider 2D to new gameObject
[09:45:51]	        |
[09:45:51]	        |------------------------------------------------------------------------
[09:45:51]	        |
[09:45:51]	INFO    | + Loading Game Object "Button_03"
[09:45:51]	INFO    | +	 Adding transform data to new gameObject
[09:45:51]	INFO    | +	 Adding Sprite to new gameObject
[09:45:51]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[09:45:51]	INFO    | +	 Adding button script to new gameObject
[09:45:51]	INFO    | +	 Adding box collider 2D to new gameObject
[09:45:51]	        |
[09:45:51]	        |------------------------------------------------------------------------
[09:45:51]	        |
[09:45:51]	INFO    | + Loading Game Object "Loading"
[09:45:51]	INFO    | +	 Adding transform data to new gameObject
[09:45:51]	INFO    | +	 Adding Sprite to new gameObject
[09:45:51]	SUCCESS | Loaded texture "Assets/Loading.png"
[09:45:51]	        |
