[21:46:30]	INFO    | Creating GLFW Window
[21:46:32]	INFO    | Creating ResourcesManager
[21:46:32]	SUCCESS | FreeType -> loaded font : "Resource/Fonts/abnes.ttf"
[21:46:32]	SUCCESS | FreeType -> loaded font : "Resource/Fonts/arial.ttf"
[21:46:32]	SUCCESS | Loaded texture "Assets/none.png"
[21:46:32]	INFO    | + Loading Shaders "Resource/Shader/Text.shad"
[21:46:32]	SUCCESS | Vertex Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Fragment Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Shader program ->	Successfully linked
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[21:46:32]	SUCCESS | Vertex Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Fragment Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Shader program ->	Successfully linked
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[21:46:32]	SUCCESS | Vertex Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Fragment Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Shader program ->	Successfully linked
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	SUCCESS | Opened file "Assets/defaultCubeMap.cubemap"
[21:46:32]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[21:46:32]	SUCCESS | Vertex Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Fragment Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Shader program ->	Successfully linked
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[21:46:32]	SUCCESS | Vertex Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Fragment Shader ->	Successfully compiled
[21:46:32]	SUCCESS | Shader program ->	Successfully linked
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	SUCCESS | Loaded texture "Assets/Loading.png"
[21:46:32]	INFO    | + Loading Game Object "Button_01"
[21:46:32]	INFO    | +	 Adding transform data to new gameObject
[21:46:32]	INFO    | +	 Adding Sprite to new gameObject
[21:46:32]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[21:46:32]	INFO    | +	 Adding button script to new gameObject
[21:46:32]	INFO    | +	 Adding box collider 2D to new gameObject
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	INFO    | + Loading Game Object "Button_02"
[21:46:32]	INFO    | +	 Adding transform data to new gameObject
[21:46:32]	INFO    | +	 Adding Sprite to new gameObject
[21:46:32]	SUCCESS | Loaded texture "Assets/ButtonEdit.png"
[21:46:32]	INFO    | +	 Adding button script to new gameObject
[21:46:32]	INFO    | +	 Adding box collider 2D to new gameObject
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	INFO    | + Loading Game Object "Button_03"
[21:46:32]	INFO    | +	 Adding transform data to new gameObject
[21:46:32]	INFO    | +	 Adding Sprite to new gameObject
[21:46:32]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[21:46:32]	INFO    | +	 Adding button script to new gameObject
[21:46:32]	INFO    | +	 Adding box collider 2D to new gameObject
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	INFO    | + Loading Game Object "Button_04"
[21:46:32]	INFO    | +	 Adding transform data to new gameObject
[21:46:32]	INFO    | +	 Adding Sprite to new gameObject
[21:46:32]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[21:46:32]	INFO    | +	 Adding button script to new gameObject
[21:46:32]	INFO    | +	 Adding box collider 2D to new gameObject
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:32]	SUCCESS | Successfully loaded a new scene
[21:46:32]	        |
[21:46:32]	        |------------------------------------------------------------------------
[21:46:32]	        |
[21:46:33]	INFO    | + Loading Game Object "DirtBlock"
[21:46:33]	INFO    | +	 Adding transform data to new gameObject
[21:46:33]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[21:46:33]	SUCCESS | Vertex Shader ->	Successfully compiled
[21:46:33]	SUCCESS | Fragment Shader ->	Successfully compiled
[21:46:33]	SUCCESS | Shader program ->	Successfully linked
[21:46:33]	        |
[21:46:33]	        |------------------------------------------------------------------------
[21:46:33]	        |
[21:46:33]	INFO    | +	 Adding Model to new gameObject
[21:46:33]	INFO    | +		 Loading new OBJ file
[21:46:33]	        |
[21:46:33]	        |------------------------------------------------------------------------
[21:46:33]	        |
[21:46:33]	SUCCESS | Opened file "Assets/wallrock.obj"
[21:46:33]	SUCCESS | Opened file "Assets/wallrock.mtl"
[21:46:34]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[21:46:34]	SUCCESS | Opened file "Assets/dirt.mtl"
[21:46:35]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[21:46:35]	INFO    | +	 Adding box collider 3D to new gameObject
[21:46:35]	        |
[21:46:35]	        |------------------------------------------------------------------------
[21:46:35]	        |
[21:46:35]	INFO    | + Loading Game Object "StoneWall_1"
[21:46:35]	INFO    | +	 Adding transform data to new gameObject
[21:46:35]	INFO    | +	 Adding Model to new gameObject
[21:46:35]	        |
[21:46:35]	        |------------------------------------------------------------------------
[21:46:35]	        |
[21:46:35]	SUCCESS | Opened file "Assets/wallrock.mtl"
[21:46:35]	INFO    | +	 Adding box collider 3D to new gameObject
[21:46:35]	        |
[21:46:35]	        |------------------------------------------------------------------------
[21:46:35]	        |
[21:46:35]	INFO    | + Loading Game Object "StoneWall_2"
[21:46:35]	INFO    | +	 Adding transform data to new gameObject
[21:46:35]	INFO    | +	 Adding Model to new gameObject
[21:46:35]	INFO    | +		 Loading new OBJ file
[21:46:35]	        |
[21:46:35]	        |------------------------------------------------------------------------
[21:46:35]	        |
[21:46:35]	SUCCESS | Opened file "Assets/dirt.obj"
[21:46:35]	SUCCESS | Opened file "Assets/dirt.mtl"
[21:46:35]	INFO    | +	 Adding box collider 3D to new gameObject
[21:46:35]	        |
[21:46:35]	        |------------------------------------------------------------------------
[21:46:35]	        |
[21:46:35]	INFO    | + Loading Game Object "SCIFI_Ground_0"
[21:46:35]	INFO    | +	 Adding transform data to new gameObject
[21:46:35]	INFO    | +	 Adding Model to new gameObject
[21:46:35]	INFO    | +		 Loading new OBJ file
[21:46:35]	        |
[21:46:35]	        |------------------------------------------------------------------------
[21:46:35]	        |
[21:46:35]	SUCCESS | Opened file "Assets/scifi_05.obj"
[21:46:35]	SUCCESS | Opened file "Assets/scifi_05.mtl"
[21:46:35]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Concrete_DamagedPaint2_1K_albedo.png"
[21:46:35]	SUCCESS | Opened file "Assets/scifi_05.mtl"
