[10:08:47]	INFO    | Creating GLFW Window
[10:08:50]	SUCCESS | Loaded texture "Assets/none.png"
[10:08:51]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[10:08:51]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:08:51]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:08:51]	SUCCESS | Shader program ->	Successfully linked
[10:08:51]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[10:08:51]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:08:51]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:08:51]	SUCCESS | Shader program ->	Successfully linked
[10:08:51]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[10:08:51]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[10:08:51]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:08:51]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:08:51]	SUCCESS | Shader program ->	Successfully linked
[10:08:51]	ERROR   | Failed to open file "".
[10:08:51]	INFO    | - Unloading scene
[10:08:51]	ERROR   | Failed to load scene
[10:08:51]	        |
[10:08:51]	        |------------------------------------------------------------------------
[10:08:51]	        |
[10:08:52]	INFO    | + Loading Game Object "BackGroung"
[10:08:52]	INFO    | +	 Adding transform data to new gameObject
[10:08:52]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[10:08:52]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:08:52]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:08:52]	SUCCESS | Shader program ->	Successfully linked
[10:08:52]	INFO    | +	 Adding Sprite to new gameObject
[10:08:52]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[10:08:52]	        |
[10:08:52]	        |------------------------------------------------------------------------
[10:08:52]	        |
[10:08:52]	INFO    | + Loading Game Object "Button_01"
[10:08:52]	INFO    | +	 Adding transform data to new gameObject
[10:08:52]	INFO    | +	 Adding Sprite to new gameObject
[10:08:52]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[10:08:52]	INFO    | +	 Adding button script to new gameObject
[10:08:52]	INFO    | +	 Adding box collider 2D to new gameObject
[10:08:52]	        |
[10:08:52]	        |------------------------------------------------------------------------
[10:08:52]	        |
[10:08:52]	INFO    | + Loading Game Object "Button_02"
[10:08:52]	INFO    | +	 Adding transform data to new gameObject
[10:08:52]	INFO    | +	 Adding Sprite to new gameObject
[10:08:52]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[10:08:52]	INFO    | +	 Adding button script to new gameObject
[10:08:52]	INFO    | +	 Adding box collider 2D to new gameObject
[10:08:52]	        |
[10:08:52]	        |------------------------------------------------------------------------
[10:08:52]	        |
[10:08:52]	INFO    | + Loading Game Object "Button_03"
[10:08:52]	INFO    | +	 Adding transform data to new gameObject
[10:08:52]	INFO    | +	 Adding Sprite to new gameObject
[10:08:52]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[10:08:52]	INFO    | +	 Adding button script to new gameObject
[10:08:52]	INFO    | +	 Adding box collider 2D to new gameObject
[10:08:52]	        |
[10:08:52]	        |------------------------------------------------------------------------
[10:08:52]	        |
[10:08:52]	INFO    | + Loading Game Object "Loading"
[10:08:52]	INFO    | +	 Adding transform data to new gameObject
[10:08:52]	INFO    | +	 Adding Sprite to new gameObject
[10:08:52]	SUCCESS | Loaded texture "Assets/Loading.png"
[10:08:52]	        |
[10:08:52]	        |------------------------------------------------------------------------
[10:08:52]	        |
[10:08:52]	INFO    | + Loading Game Object "Loading"
[10:08:52]	INFO    | +	 Adding transform data to new gameObject
