[11:05:12]	INFO    | Creating GLFW Window
[11:05:15]	SUCCESS | Loaded texture "Assets/none.png"
[11:05:15]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[11:05:15]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:05:15]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:05:15]	SUCCESS | Shader program ->	Successfully linked
[11:05:15]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[11:05:15]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:05:15]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:05:15]	SUCCESS | Shader program ->	Successfully linked
[11:05:15]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[11:05:15]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[11:05:15]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:05:15]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:05:15]	SUCCESS | Shader program ->	Successfully linked
[11:05:15]	ERROR   | Failed to open file "".
[11:05:15]	INFO    | - Unloading scene
[11:05:15]	ERROR   | Failed to load scene
[11:05:15]	        |
[11:05:15]	        |------------------------------------------------------------------------
[11:05:15]	        |
[11:05:16]	INFO    | + Loading Game Object "BackGroung"
[11:05:16]	INFO    | +	 Adding transform data to new gameObject
[11:05:17]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[11:05:17]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:05:17]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:05:17]	SUCCESS | Shader program ->	Successfully linked
[11:05:17]	INFO    | +	 Adding Sprite to new gameObject
[11:05:17]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[11:05:17]	        |
[11:05:17]	        |------------------------------------------------------------------------
[11:05:17]	        |
[11:05:17]	INFO    | + Loading Game Object "Button_01"
[11:05:17]	INFO    | +	 Adding transform data to new gameObject
[11:05:17]	INFO    | +	 Adding Sprite to new gameObject
[11:05:17]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
