[09:42:57]	INFO    | Creating GLFW Window
[09:43:00]	SUCCESS | Loaded texture "Assets/none.png"
[09:43:00]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[09:43:00]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:43:00]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:43:00]	SUCCESS | Shader program ->	Successfully linked
[09:43:00]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[09:43:00]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:43:00]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:43:00]	SUCCESS | Shader program ->	Successfully linked
[09:43:00]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[09:43:00]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[09:43:00]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:43:00]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:43:00]	SUCCESS | Shader program ->	Successfully linked
[09:43:00]	ERROR   | Failed to open file "".
[09:43:00]	INFO    | - Unloading scene
[09:43:00]	ERROR   | Failed to load scene
[09:43:00]	        |
[09:43:00]	        |------------------------------------------------------------------------
[09:43:00]	        |
[09:43:15]	INFO    | + Loading Game Object "BackGroung"
[09:43:15]	INFO    | +	 Adding transform data to new gameObject
[09:43:15]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[09:43:15]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:43:15]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:43:15]	SUCCESS | Shader program ->	Successfully linked
[09:43:15]	INFO    | +	 Adding Sprite to new gameObject
[09:43:15]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[09:43:15]	        |
[09:43:15]	        |------------------------------------------------------------------------
[09:43:15]	        |
[09:43:15]	INFO    | + Loading Game Object "Button_01"
[09:43:15]	INFO    | +	 Adding transform data to new gameObject
[09:43:15]	INFO    | +	 Adding Sprite to new gameObject
[09:43:15]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[09:43:15]	INFO    | +	 Adding button script to new gameObject
[09:43:15]	INFO    | +	 Adding box collider 2D to new gameObject
[09:43:15]	        |
[09:43:15]	        |------------------------------------------------------------------------
[09:43:15]	        |
[09:43:15]	INFO    | + Loading Game Object "Button_02"
[09:43:15]	INFO    | +	 Adding transform data to new gameObject
[09:43:15]	INFO    | +	 Adding Sprite to new gameObject
[09:43:15]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[09:43:15]	INFO    | +	 Adding button script to new gameObject
[09:43:15]	INFO    | +	 Adding box collider 2D to new gameObject
[09:43:15]	        |
[09:43:15]	        |------------------------------------------------------------------------
[09:43:15]	        |
[09:43:15]	INFO    | + Loading Game Object "Button_03"
[09:43:15]	INFO    | +	 Adding transform data to new gameObject
[09:43:15]	INFO    | +	 Adding Sprite to new gameObject
[09:43:15]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[09:43:15]	INFO    | +	 Adding button script to new gameObject
[09:43:15]	INFO    | +	 Adding box collider 2D to new gameObject
[09:43:15]	        |
[09:43:15]	        |------------------------------------------------------------------------
[09:43:15]	        |
[09:43:15]	INFO    | + Loading Game Object "Loading"
[09:43:15]	INFO    | +	 Adding transform data to new gameObject
[09:43:15]	INFO    | +	 Adding Sprite to new gameObject
[09:43:15]	SUCCESS | Loaded texture "Assets/Loading.png"
[09:43:15]	        |
[09:43:15]	        |------------------------------------------------------------------------
[09:43:15]	        |
[09:43:15]	INFO    | + Loading Game Object "Loading"
[09:43:15]	INFO    | +	 Adding transform data to new gameObject
[09:43:15]	INFO    | +	 Adding Sprite to new gameObject
[09:43:15]	        |
[09:43:15]	        |------------------------------------------------------------------------
[09:43:15]	        |
[09:43:15]	INFO    | +	 Transform parent found
[09:43:15]	INFO    | +	 Transform parent found
[09:43:15]	        |
[09:43:15]	        |------------------------------------------------------------------------
[09:43:15]	        |
[09:43:15]	SUCCESS | Successfully loaded a new scene
[09:43:15]	        |
[09:43:15]	        |------------------------------------------------------------------------
[09:43:15]	        |
[09:43:17]	INFO    | + Loading Game Object "PlatformGround"
[09:43:17]	INFO    | +	 Adding transform data to new gameObject
[09:43:17]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[09:43:17]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:43:17]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:43:17]	SUCCESS | Shader program ->	Successfully linked
[09:43:17]	INFO    | +	 Adding Model to new gameObject
[09:43:17]	INFO    | +		 Loading new OBJ file
[09:43:17]	        |
[09:43:17]	        |------------------------------------------------------------------------
[09:43:17]	        |
[09:43:17]	SUCCESS | Loaded file "Assets/wallrock.obj"
[09:43:17]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[09:43:21]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[09:43:22]	SUCCESS | Loaded file "Assets/dirt.mtl"
[09:43:24]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[09:43:24]	INFO    | +	 Adding box collider 3D to new gameObject
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	INFO    | + Loading Game Object "Platform2"
[09:43:24]	INFO    | +	 Adding transform data to new gameObject
[09:43:24]	INFO    | +	 Adding Model to new gameObject
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[09:43:24]	INFO    | +	 Adding box collider 3D to new gameObject
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	INFO    | + Loading Game Object "Platform3"
[09:43:24]	INFO    | +	 Adding transform data to new gameObject
[09:43:24]	INFO    | +	 Adding Model to new gameObject
[09:43:24]	INFO    | +		 Loading new OBJ file
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	SUCCESS | Loaded file "Assets/dirt.obj"
[09:43:24]	SUCCESS | Loaded file "Assets/dirt.mtl"
[09:43:24]	INFO    | +	 Adding box collider 3D to new gameObject
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	INFO    | + Loading Game Object "Platform4"
[09:43:24]	INFO    | +	 Adding transform data to new gameObject
[09:43:24]	INFO    | +	 Adding Model to new gameObject
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	INFO    | +	 Adding box collider 3D to new gameObject
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	INFO    | + Loading Game Object "Platform5"
[09:43:24]	INFO    | +	 Adding transform data to new gameObject
[09:43:24]	INFO    | +	 Adding Model to new gameObject
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	INFO    | +	 Adding box collider 3D to new gameObject
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	INFO    | + Loading Game Object "Wall_SciFi_01"
[09:43:24]	INFO    | +	 Adding transform data to new gameObject
[09:43:24]	INFO    | +	 Adding Model to new gameObject
[09:43:24]	INFO    | +		 Loading new OBJ file
[09:43:24]	        |
[09:43:24]	        |------------------------------------------------------------------------
[09:43:24]	        |
[09:43:24]	SUCCESS | Loaded file "Assets/scifi_01.obj"
[09:43:24]	SUCCESS | Loaded file "Assets/scifi_01.mtl"
[09:43:31]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_albedo.png"
[09:43:37]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_normal.png"
[09:43:37]	SUCCESS | Loaded file "Assets/scifi_01.mtl"
[09:43:37]	INFO    | +	 Adding box collider 3D to new gameObject
[09:43:37]	        |
[09:43:37]	        |------------------------------------------------------------------------
[09:43:37]	        |
[09:43:37]	INFO    | + Loading Game Object "Wall_SciFi_02"
[09:43:37]	INFO    | +	 Adding transform data to new gameObject
[09:43:37]	INFO    | +	 Adding Model to new gameObject
[09:43:37]	INFO    | +		 Loading new OBJ file
[09:43:37]	        |
[09:43:37]	        |------------------------------------------------------------------------
[09:43:37]	        |
[09:43:37]	SUCCESS | Loaded file "Assets/scifi_02.obj"
[09:43:37]	SUCCESS | Loaded file "Assets/scifi_02.mtl"
[09:43:38]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Fabric_1K_albedo.png"
[09:43:39]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Fabric_1K_normal.png"
[09:43:39]	SUCCESS | Loaded file "Assets/scifi_02.mtl"
[09:43:39]	INFO    | +	 Adding box collider 3D to new gameObject
[09:43:39]	        |
[09:43:39]	        |------------------------------------------------------------------------
[09:43:39]	        |
[09:43:39]	INFO    | + Loading Game Object "Player"
[09:43:39]	INFO    | +	 Adding transform data to new gameObject
[09:43:39]	INFO    | +	 Adding player script to new gameObject
[09:43:39]	INFO    | +	 Adding light to new gameObject
[09:43:39]	INFO    | +	 Adding sphere collider 3D to new gameObject
[09:43:39]	        |
[09:43:39]	        |------------------------------------------------------------------------
[09:43:39]	        |
[09:43:39]	INFO    | + Loading Game Object "PlayerGFX"
[09:43:39]	INFO    | +	 Adding transform data to new gameObject
[09:43:39]	INFO    | +	 Adding Model to new gameObject
[09:43:39]	INFO    | +		 Loading new OBJ file
[09:43:39]	        |
[09:43:39]	        |------------------------------------------------------------------------
[09:43:39]	        |
[09:43:39]	SUCCESS | Loaded file "Assets/Shapes/sphere.obj"
[09:43:39]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[09:43:39]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[09:43:39]	        |
[09:43:39]	        |------------------------------------------------------------------------
[09:43:39]	        |
[09:43:39]	INFO    | + Loading Game Object "Main_Camera"
[09:43:39]	INFO    | +	 Adding transform data to new gameObject
[09:43:39]	INFO    | +	 Adding camera to new gameObject
[09:43:39]	        |
[09:43:39]	        |------------------------------------------------------------------------
[09:43:39]	        |
[09:43:39]	INFO    | + Loading Game Object "Light_01"
[09:43:39]	INFO    | +	 Adding transform data to new gameObject
[09:43:39]	INFO    | +	 Adding light to new gameObject
[09:43:39]	        |
[09:43:39]	        |------------------------------------------------------------------------
[09:43:39]	        |
[09:43:39]	INFO    | + Loading Game Object "Light_02"
[09:43:39]	INFO    | +	 Adding transform data to new gameObject
[09:43:39]	INFO    | +	 Adding light to new gameObject
[09:43:39]	        |
[09:43:39]	        |------------------------------------------------------------------------
[09:43:39]	        |
[09:43:39]	INFO    | + Loading Game Object "Light_03"
[09:43:39]	INFO    | +	 Adding transform data to new gameObject
[09:43:39]	INFO    | +	 Adding light to new gameObject
[09:43:39]	        |
[09:43:39]	        |------------------------------------------------------------------------
[09:43:39]	        |
[09:43:39]	INFO    | + Loading Game Object "BackGroungPauseMenu"
[09:43:39]	INFO    | +	 Adding transform data to new gameObject
[09:43:39]	INFO    | +	 Adding Sprite to new gameObject
[09:43:39]	        |
[09:43:39]	        |------------------------------------------------------------------------
