[10:03:44]	INFO    | Creating GLFW Window
[10:03:48]	SUCCESS | Loaded texture "Assets/none.png"
[10:03:48]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[10:03:48]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:03:48]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:03:48]	SUCCESS | Shader program ->	Successfully linked
[10:03:48]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[10:03:48]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:03:48]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:03:48]	SUCCESS | Shader program ->	Successfully linked
[10:03:48]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[10:03:48]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[10:03:48]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:03:48]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:03:48]	SUCCESS | Shader program ->	Successfully linked
[10:03:48]	INFO    | + Loading Game Object "BackGroung"
[10:03:48]	INFO    | +	 Adding transform data to new gameObject
[10:03:48]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[10:03:48]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:03:48]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:03:48]	SUCCESS | Shader program ->	Successfully linked
[10:03:48]	INFO    | +	 Adding Sprite to new gameObject
[10:03:48]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[10:03:48]	        |
[10:03:48]	        |------------------------------------------------------------------------
[10:03:48]	        |
[10:03:48]	INFO    | + Loading Game Object "Button_01"
[10:03:48]	INFO    | +	 Adding transform data to new gameObject
[10:03:48]	INFO    | +	 Adding Sprite to new gameObject
[10:03:48]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[10:03:48]	INFO    | +	 Adding button script to new gameObject
[10:03:48]	INFO    | +	 Adding box collider 2D to new gameObject
[10:03:48]	        |
[10:03:48]	        |------------------------------------------------------------------------
[10:03:48]	        |
[10:03:48]	INFO    | + Loading Game Object "Button_02"
[10:03:48]	INFO    | +	 Adding transform data to new gameObject
[10:03:48]	INFO    | +	 Adding Sprite to new gameObject
[10:03:48]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[10:03:48]	INFO    | +	 Adding button script to new gameObject
[10:03:48]	INFO    | +	 Adding box collider 2D to new gameObject
[10:03:48]	        |
