[10:57:59]	INFO    | Creating GLFW Window
[10:58:01]	SUCCESS | Loaded texture "Assets/none.png"
[10:58:02]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[10:58:02]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:58:02]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:58:02]	SUCCESS | Shader program ->	Successfully linked
[10:58:02]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[10:58:02]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:58:02]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:58:02]	SUCCESS | Shader program ->	Successfully linked
[10:58:02]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[10:58:02]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[10:58:02]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:58:02]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:58:02]	SUCCESS | Shader program ->	Successfully linked
[10:58:02]	ERROR   | Failed to open file "".
[10:58:02]	INFO    | - Unloading scene
[10:58:02]	ERROR   | Failed to load scene
[10:58:02]	        |
[10:58:02]	        |------------------------------------------------------------------------
[10:58:02]	        |
[10:58:04]	INFO    | + Loading Game Object "BackGroung"
[10:58:04]	INFO    | +	 Adding transform data to new gameObject
[10:58:04]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[10:58:04]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:58:04]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:58:04]	SUCCESS | Shader program ->	Successfully linked
[10:58:04]	INFO    | +	 Adding Sprite to new gameObject
[10:58:04]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[10:58:04]	        |
[10:58:04]	        |------------------------------------------------------------------------
[10:58:04]	        |
[10:58:04]	INFO    | + Loading Game Object "Button_01"
[10:58:04]	INFO    | +	 Adding transform data to new gameObject
[10:58:04]	INFO    | +	 Adding Sprite to new gameObject
[10:58:04]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[10:58:04]	INFO    | +	 Adding button script to new gameObject
[10:58:04]	INFO    | +	 Adding box collider 2D to new gameObject
[10:58:04]	        |
[10:58:04]	        |------------------------------------------------------------------------
[10:58:04]	        |
[10:58:04]	INFO    | + Loading Game Object "Button_02"
[10:58:04]	INFO    | +	 Adding transform data to new gameObject
[10:58:04]	INFO    | +	 Adding Sprite to new gameObject
[10:58:04]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[10:58:04]	INFO    | +	 Adding button script to new gameObject
[10:58:04]	INFO    | +	 Adding box collider 2D to new gameObject
[10:58:04]	        |
[10:58:04]	        |------------------------------------------------------------------------
[10:58:04]	        |
[10:58:04]	INFO    | + Loading Game Object "Button_03"
[10:58:04]	INFO    | +	 Adding transform data to new gameObject
[10:58:04]	INFO    | +	 Adding Sprite to new gameObject
[10:58:04]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[10:58:04]	INFO    | +	 Adding button script to new gameObject
[10:58:04]	INFO    | +	 Adding box collider 2D to new gameObject
[10:58:04]	        |
[10:58:04]	        |------------------------------------------------------------------------
[10:58:04]	        |
[10:58:04]	INFO    | + Loading Game Object "Loading"
[10:58:04]	INFO    | +	 Adding transform data to new gameObject
[10:58:04]	INFO    | +	 Adding Sprite to new gameObject
[10:58:04]	SUCCESS | Loaded texture "Assets/Loading.png"
[10:58:04]	        |
[10:58:04]	        |------------------------------------------------------------------------
[10:58:04]	        |
[10:58:04]	INFO    | + Loading Game Object "Loading"
[10:58:04]	INFO    | +	 Adding transform data to new gameObject
[10:58:04]	INFO    | +	 Adding Sprite to new gameObject
[10:58:04]	        |
[10:58:04]	        |------------------------------------------------------------------------
[10:58:04]	        |
[10:58:04]	INFO    | +	 Transform parent found
[10:58:04]	INFO    | +	 Transform parent found
[10:58:04]	        |
[10:58:04]	        |------------------------------------------------------------------------
[10:58:04]	        |
[10:58:04]	SUCCESS | Successfully loaded a new scene
[10:58:04]	        |
[10:58:04]	        |------------------------------------------------------------------------
[10:58:04]	        |
[10:58:05]	INFO    | + Loading Game Object "PlatformGround"
[10:58:05]	INFO    | +	 Adding transform data to new gameObject
