[11:46:50]	INFO    | Creating GLFW Window
[11:46:53]	SUCCESS | Loaded texture "Assets/none.png"
[11:46:53]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[11:46:53]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:46:53]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:46:53]	SUCCESS | Shader program ->	Successfully linked
[11:46:53]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[11:46:53]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:46:53]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:46:53]	SUCCESS | Shader program ->	Successfully linked
[11:46:53]	SUCCESS | Opened file "Assets/defaultCubeMap.cubemap"
[11:46:55]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[11:46:55]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:46:55]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:46:55]	SUCCESS | Shader program ->	Successfully linked
[11:46:55]	INFO    | + Loading Game Object "Button_01"
[11:46:55]	INFO    | +	 Adding transform data to new gameObject
[11:46:55]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[11:46:55]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:46:55]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:46:55]	SUCCESS | Shader program ->	Successfully linked
[11:46:55]	INFO    | +	 Adding Sprite to new gameObject
[11:46:55]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[11:46:55]	INFO    | +	 Adding button script to new gameObject
[11:46:55]	INFO    | +	 Adding box collider 2D to new gameObject
[11:46:55]	        |
[11:46:55]	        |------------------------------------------------------------------------
[11:46:55]	        |
[11:46:55]	INFO    | + Loading Game Object "Button_02"
[11:46:55]	INFO    | +	 Adding transform data to new gameObject
[11:46:55]	INFO    | +	 Adding Sprite to new gameObject
[11:46:56]	SUCCESS | Loaded texture "Assets/ButtonEdit.png"
[11:46:56]	INFO    | +	 Adding button script to new gameObject
[11:46:56]	INFO    | +	 Adding box collider 2D to new gameObject
[11:46:56]	        |
[11:46:56]	        |------------------------------------------------------------------------
[11:46:56]	        |
[11:46:56]	INFO    | + Loading Game Object "Button_03"
[11:46:56]	INFO    | +	 Adding transform data to new gameObject
[11:46:56]	INFO    | +	 Adding Sprite to new gameObject
[11:46:56]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[11:46:56]	INFO    | +	 Adding button script to new gameObject
[11:46:56]	INFO    | +	 Adding box collider 2D to new gameObject
[11:46:56]	        |
[11:46:56]	        |------------------------------------------------------------------------
[11:46:56]	        |
[11:46:56]	INFO    | + Loading Game Object "Button_04"
[11:46:56]	INFO    | +	 Adding transform data to new gameObject
[11:46:56]	INFO    | +	 Adding Sprite to new gameObject
[11:46:56]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[11:46:56]	INFO    | +	 Adding button script to new gameObject
[11:46:56]	INFO    | +	 Adding box collider 2D to new gameObject
[11:46:56]	        |
[11:46:56]	        |------------------------------------------------------------------------
[11:46:56]	        |
[11:46:56]	        |
[11:46:56]	        |------------------------------------------------------------------------
[11:46:56]	        |
[11:46:56]	SUCCESS | Successfully loaded a new scene
[11:46:56]	        |
[11:46:56]	        |------------------------------------------------------------------------
[11:46:56]	        |
[11:46:58]	INFO    | + Loading Game Object "Wall_SciFi_01"
[11:46:58]	INFO    | +	 Adding transform data to new gameObject
[11:46:58]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[11:46:58]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:46:58]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:46:58]	SUCCESS | Shader program ->	Successfully linked
[11:46:58]	INFO    | +	 Adding Model to new gameObject
[11:46:58]	INFO    | +		 Loading new OBJ file
[11:46:58]	        |
[11:46:58]	        |------------------------------------------------------------------------
[11:46:58]	        |
[11:46:58]	SUCCESS | Opened file "Assets/scifi_01.obj"
[11:46:58]	SUCCESS | Opened file "Assets/scifi_01.mtl"
[11:47:07]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_albedo.png"
[11:47:13]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_normal.png"
[11:47:13]	SUCCESS | Opened file "Assets/scifi_01.mtl"
[11:47:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | + Loading Game Object "Wall_SciFi_011"
[11:47:13]	INFO    | +	 Adding transform data to new gameObject
[11:47:13]	INFO    | +	 Adding Model to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | + Loading Game Object "Wall_SciFi_012"
[11:47:13]	INFO    | +	 Adding transform data to new gameObject
[11:47:13]	INFO    | +	 Adding Model to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | + Loading Game Object "Wall_SciFi_013"
[11:47:13]	INFO    | +	 Adding transform data to new gameObject
[11:47:13]	INFO    | +	 Adding Model to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | + Loading Game Object "Wall_SciFi_014"
[11:47:13]	INFO    | +	 Adding transform data to new gameObject
[11:47:13]	INFO    | +	 Adding Model to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | + Loading Game Object "Wall_SciFi_015"
[11:47:13]	INFO    | +	 Adding transform data to new gameObject
[11:47:13]	INFO    | +	 Adding Model to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	INFO    | + Loading Game Object "Wall_SciFi_02"
[11:47:13]	INFO    | +	 Adding transform data to new gameObject
[11:47:13]	INFO    | +	 Adding Model to new gameObject
[11:47:13]	INFO    | +		 Loading new OBJ file
[11:47:13]	        |
[11:47:13]	        |------------------------------------------------------------------------
[11:47:13]	        |
[11:47:13]	SUCCESS | Opened file "Assets/scifi_02.obj"
[11:47:13]	SUCCESS | Opened file "Assets/scifi_02.mtl"
[11:47:14]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Fabric_1K_albedo.png"
[11:47:15]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Fabric_1K_normal.png"
[11:47:15]	SUCCESS | Opened file "Assets/scifi_02.mtl"
[11:47:15]	INFO    | +	 Adding box collider 3D to new gameObject
[11:47:15]	        |
[11:47:15]	        |------------------------------------------------------------------------
[11:47:15]	        |
[11:47:15]	INFO    | + Loading Game Object "Wall_SciFi_021"
[11:47:15]	INFO    | +	 Adding transform data to new gameObject
[11:47:15]	INFO    | +	 Adding Model to new gameObject
[11:47:15]	        |
[11:47:15]	        |------------------------------------------------------------------------
[11:47:15]	        |
[11:47:15]	INFO    | +	 Adding box collider 3D to new gameObject
[11:47:15]	        |
[11:47:15]	        |------------------------------------------------------------------------
[11:47:15]	        |
[11:47:15]	INFO    | + Loading Game Object "Wall_SciFi_022"
[11:47:15]	INFO    | +	 Adding transform data to new gameObject
[11:47:15]	INFO    | +	 Adding Model to new gameObject
[11:47:15]	        |
[11:47:15]	        |------------------------------------------------------------------------
[11:47:15]	        |
[11:47:15]	INFO    | +	 Adding box collider 3D to new gameObject
[11:47:15]	        |
[11:47:15]	        |------------------------------------------------------------------------
[11:47:15]	        |
