[12:02:40]	INFO    | Creating GLFW Window
[12:02:43]	SUCCESS | Loaded texture "Assets/none.png"
[12:02:43]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[12:02:43]	SUCCESS | Vertex Shader ->	Successfully compiled
[12:02:43]	SUCCESS | Fragment Shader ->	Successfully compiled
[12:02:43]	SUCCESS | Shader program ->	Successfully linked
[12:02:43]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[12:02:43]	SUCCESS | Vertex Shader ->	Successfully compiled
[12:02:43]	SUCCESS | Fragment Shader ->	Successfully compiled
[12:02:43]	SUCCESS | Shader program ->	Successfully linked
[12:02:43]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[12:02:43]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[12:02:43]	SUCCESS | Vertex Shader ->	Successfully compiled
[12:02:43]	SUCCESS | Fragment Shader ->	Successfully compiled
[12:02:43]	SUCCESS | Shader program ->	Successfully linked
[12:02:43]	ERROR   | Failed to open file "".
[12:02:43]	INFO    | - Unloading scene
[12:02:43]	ERROR   | Failed to load scene
[12:02:43]	        |
[12:02:43]	        |------------------------------------------------------------------------
[12:02:43]	        |
[12:02:44]	INFO    | + Loading Game Object "BackGroung"
[12:02:44]	INFO    | +	 Adding transform data to new gameObject
[12:02:44]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[12:02:44]	SUCCESS | Vertex Shader ->	Successfully compiled
[12:02:44]	SUCCESS | Fragment Shader ->	Successfully compiled
[12:02:44]	SUCCESS | Shader program ->	Successfully linked
[12:02:44]	INFO    | +	 Adding Sprite to new gameObject
[12:02:44]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[12:02:44]	        |
[12:02:44]	        |------------------------------------------------------------------------
[12:02:44]	        |
[12:02:44]	INFO    | + Loading Game Object "Button_01"
[12:02:44]	INFO    | +	 Adding transform data to new gameObject
[12:02:44]	INFO    | +	 Adding Sprite to new gameObject
[12:02:44]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[12:02:44]	INFO    | +	 Adding button script to new gameObject
[12:02:44]	INFO    | +	 Adding box collider 2D to new gameObject
[12:02:44]	        |
[12:02:44]	        |------------------------------------------------------------------------
[12:02:44]	        |
[12:02:44]	INFO    | + Loading Game Object "Button_02"
[12:02:44]	INFO    | +	 Adding transform data to new gameObject
[12:02:44]	INFO    | +	 Adding Sprite to new gameObject
[12:02:44]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[12:02:44]	INFO    | +	 Adding button script to new gameObject
[12:02:44]	INFO    | +	 Adding box collider 2D to new gameObject
[12:02:44]	        |
[12:02:44]	        |------------------------------------------------------------------------
[12:02:44]	        |
[12:02:44]	INFO    | + Loading Game Object "Button_03"
[12:02:44]	INFO    | +	 Adding transform data to new gameObject
[12:02:44]	INFO    | +	 Adding Sprite to new gameObject
[12:02:44]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[12:02:44]	INFO    | +	 Adding button script to new gameObject
[12:02:44]	INFO    | +	 Adding box collider 2D to new gameObject
[12:02:44]	        |
[12:02:44]	        |------------------------------------------------------------------------
[12:02:44]	        |
[12:02:44]	INFO    | + Loading Game Object "Loading"
[12:02:44]	INFO    | +	 Adding transform data to new gameObject
[12:02:44]	INFO    | +	 Adding Sprite to new gameObject
[12:02:44]	SUCCESS | Loaded texture "Assets/Loading.png"
[12:02:44]	        |
[12:02:44]	        |------------------------------------------------------------------------
[12:02:44]	        |
[12:02:44]	INFO    | + Loading Game Object "Loading"
[12:02:44]	INFO    | +	 Adding transform data to new gameObject
[12:02:44]	INFO    | +	 Adding Sprite to new gameObject
[12:02:44]	        |
[12:02:44]	        |------------------------------------------------------------------------
[12:02:44]	        |
[12:02:44]	INFO    | +	 Transform parent found
[12:02:44]	INFO    | +	 Transform parent found
[12:02:44]	        |
[12:02:44]	        |------------------------------------------------------------------------
[12:02:44]	        |
[12:02:44]	SUCCESS | Successfully loaded a new scene
[12:02:44]	        |
[12:02:44]	        |------------------------------------------------------------------------
[12:02:44]	        |
[12:02:46]	INFO    | + Loading Game Object "PlatformGround"
[12:02:46]	INFO    | +	 Adding transform data to new gameObject
[12:02:46]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[12:02:46]	SUCCESS | Vertex Shader ->	Successfully compiled
[12:02:46]	SUCCESS | Fragment Shader ->	Successfully compiled
[12:02:46]	SUCCESS | Shader program ->	Successfully linked
[12:02:46]	INFO    | +	 Adding Model to new gameObject
[12:02:46]	INFO    | +		 Loading new OBJ file
[12:02:46]	        |
[12:02:46]	        |------------------------------------------------------------------------
[12:02:46]	        |
[12:02:46]	SUCCESS | Loaded file "Assets/wallrock.obj"
[12:02:46]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[12:02:51]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[12:02:51]	SUCCESS | Loaded file "Assets/dirt.mtl"
[12:02:54]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
