[11:48:49]	INFO    | Creating GLFW Window
[11:48:51]	SUCCESS | Loaded texture "Assets/none.png"
[11:48:51]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[11:48:51]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:48:51]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:48:51]	SUCCESS | Shader program ->	Successfully linked
[11:48:51]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[11:48:51]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:48:51]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:48:51]	SUCCESS | Shader program ->	Successfully linked
[11:48:51]	SUCCESS | Opened file "Assets/defaultCubeMap.cubemap"
[11:48:54]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[11:48:54]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:48:54]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:48:54]	SUCCESS | Shader program ->	Successfully linked
[11:48:54]	INFO    | + Loading Game Object "Button_01"
[11:48:54]	INFO    | +	 Adding transform data to new gameObject
[11:48:54]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[11:48:54]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:48:54]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:48:54]	SUCCESS | Shader program ->	Successfully linked
[11:48:54]	INFO    | +	 Adding Sprite to new gameObject
[11:48:54]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[11:48:54]	INFO    | +	 Adding button script to new gameObject
[11:48:54]	INFO    | +	 Adding box collider 2D to new gameObject
[11:48:54]	        |
[11:48:54]	        |------------------------------------------------------------------------
[11:48:54]	        |
[11:48:54]	INFO    | + Loading Game Object "Button_02"
[11:48:54]	INFO    | +	 Adding transform data to new gameObject
[11:48:54]	INFO    | +	 Adding Sprite to new gameObject
[11:48:54]	SUCCESS | Loaded texture "Assets/ButtonEdit.png"
[11:48:54]	INFO    | +	 Adding button script to new gameObject
[11:48:54]	INFO    | +	 Adding box collider 2D to new gameObject
[11:48:54]	        |
[11:48:54]	        |------------------------------------------------------------------------
[11:48:54]	        |
[11:48:54]	INFO    | + Loading Game Object "Button_03"
[11:48:54]	INFO    | +	 Adding transform data to new gameObject
[11:48:54]	INFO    | +	 Adding Sprite to new gameObject
[11:48:54]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[11:48:54]	INFO    | +	 Adding button script to new gameObject
[11:48:54]	INFO    | +	 Adding box collider 2D to new gameObject
[11:48:54]	        |
[11:48:54]	        |------------------------------------------------------------------------
[11:48:54]	        |
[11:48:54]	INFO    | + Loading Game Object "Button_04"
[11:48:54]	INFO    | +	 Adding transform data to new gameObject
[11:48:54]	INFO    | +	 Adding Sprite to new gameObject
[11:48:54]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[11:48:54]	INFO    | +	 Adding button script to new gameObject
[11:48:54]	INFO    | +	 Adding box collider 2D to new gameObject
[11:48:54]	        |
[11:48:54]	        |------------------------------------------------------------------------
[11:48:54]	        |
[11:48:54]	        |
[11:48:54]	        |------------------------------------------------------------------------
[11:48:54]	        |
[11:48:54]	SUCCESS | Successfully loaded a new scene
[11:48:54]	        |
[11:48:54]	        |------------------------------------------------------------------------
[11:48:54]	        |
[11:48:57]	INFO    | + Loading Game Object "Wall_SciFi_01"
[11:48:57]	INFO    | +	 Adding transform data to new gameObject
[11:48:57]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[11:48:57]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:48:57]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:48:57]	SUCCESS | Shader program ->	Successfully linked
[11:48:57]	INFO    | +	 Adding Model to new gameObject
[11:48:57]	INFO    | +		 Loading new OBJ file
[11:48:57]	        |
[11:48:57]	        |------------------------------------------------------------------------
[11:48:57]	        |
[11:48:57]	SUCCESS | Opened file "Assets/scifi_01.obj"
[11:48:57]	SUCCESS | Opened file "Assets/scifi_01.mtl"
[11:49:05]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_albedo.png"
[11:49:11]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_normal.png"
[11:49:11]	SUCCESS | Opened file "Assets/scifi_01.mtl"
[11:49:11]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | + Loading Game Object "Wall_SciFi_011"
[11:49:11]	INFO    | +	 Adding transform data to new gameObject
[11:49:11]	INFO    | +	 Adding Model to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | + Loading Game Object "Wall_SciFi_012"
[11:49:11]	INFO    | +	 Adding transform data to new gameObject
[11:49:11]	INFO    | +	 Adding Model to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | + Loading Game Object "Wall_SciFi_013"
[11:49:11]	INFO    | +	 Adding transform data to new gameObject
[11:49:11]	INFO    | +	 Adding Model to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | + Loading Game Object "Wall_SciFi_014"
[11:49:11]	INFO    | +	 Adding transform data to new gameObject
[11:49:11]	INFO    | +	 Adding Model to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | + Loading Game Object "Wall_SciFi_015"
[11:49:11]	INFO    | +	 Adding transform data to new gameObject
[11:49:11]	INFO    | +	 Adding Model to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	INFO    | + Loading Game Object "Wall_SciFi_02"
[11:49:11]	INFO    | +	 Adding transform data to new gameObject
[11:49:11]	INFO    | +	 Adding Model to new gameObject
[11:49:11]	INFO    | +		 Loading new OBJ file
[11:49:11]	        |
[11:49:11]	        |------------------------------------------------------------------------
[11:49:11]	        |
[11:49:11]	SUCCESS | Opened file "Assets/scifi_02.obj"
[11:49:11]	SUCCESS | Opened file "Assets/scifi_02.mtl"
[11:49:12]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Fabric_1K_albedo.png"
[11:49:13]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Fabric_1K_normal.png"
[11:49:13]	SUCCESS | Opened file "Assets/scifi_02.mtl"
[11:49:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | + Loading Game Object "Wall_SciFi_021"
[11:49:13]	INFO    | +	 Adding transform data to new gameObject
[11:49:13]	INFO    | +	 Adding Model to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | + Loading Game Object "Wall_SciFi_022"
[11:49:13]	INFO    | +	 Adding transform data to new gameObject
[11:49:13]	INFO    | +	 Adding Model to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | + Loading Game Object "Wall_SciFi_023"
[11:49:13]	INFO    | +	 Adding transform data to new gameObject
[11:49:13]	INFO    | +	 Adding Model to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | + Loading Game Object "Wall_SciFi_024"
[11:49:13]	INFO    | +	 Adding transform data to new gameObject
[11:49:13]	INFO    | +	 Adding Model to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | + Loading Game Object "Wall_SciFi_025"
[11:49:13]	INFO    | +	 Adding transform data to new gameObject
[11:49:13]	INFO    | +	 Adding Model to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	INFO    | + Loading Game Object "Wall_SciFi_03"
[11:49:13]	INFO    | +	 Adding transform data to new gameObject
[11:49:13]	INFO    | +	 Adding Model to new gameObject
[11:49:13]	INFO    | +		 Loading new OBJ file
[11:49:13]	        |
[11:49:13]	        |------------------------------------------------------------------------
[11:49:13]	        |
[11:49:13]	SUCCESS | Opened file "Assets/scifi_03.obj"
[11:49:13]	SUCCESS | Opened file "Assets/scifi_03.mtl"
[11:49:14]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Floor2_1K_albedo.png"
[11:49:14]	SUCCESS | Opened file "Assets/scifi_03.mtl"
[11:49:14]	INFO    | +	 Adding box collider 3D to new gameObject
[11:49:14]	        |
[11:49:14]	        |------------------------------------------------------------------------
[11:49:14]	        |
[11:49:14]	INFO    | + Loading Game Object "Wall_SciFi_031"
[11:49:14]	INFO    | +	 Adding transform data to new gameObject
[11:49:14]	INFO    | +	 Adding Model to new gameObject
[11:49:14]	        |
[11:49:14]	        |------------------------------------------------------------------------
