[13:12:36]	INFO    | Creating GLFW Window
[13:12:38]	SUCCESS | Loaded texture "Assets/none.png"
[13:12:38]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[13:12:38]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:12:38]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:12:38]	SUCCESS | Shader program ->	Successfully linked
[13:12:38]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[13:12:38]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:12:38]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:12:38]	SUCCESS | Shader program ->	Successfully linked
[13:12:38]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[13:12:38]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[13:12:38]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:12:38]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:12:38]	SUCCESS | Shader program ->	Successfully linked
[13:12:38]	ERROR   | Failed to open file "".
[13:12:38]	INFO    | - Unloading scene
[13:12:38]	ERROR   | Failed to load scene
[13:12:38]	        |
[13:12:38]	        |------------------------------------------------------------------------
[13:12:38]	        |
[13:12:40]	INFO    | + Loading Game Object "BackGroung"
[13:12:40]	INFO    | +	 Adding transform data to new gameObject
[13:12:40]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[13:12:40]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:12:40]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:12:40]	SUCCESS | Shader program ->	Successfully linked
[13:12:40]	INFO    | +	 Adding Sprite to new gameObject
[13:12:40]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[13:12:40]	        |
[13:12:40]	        |------------------------------------------------------------------------
[13:12:40]	        |
[13:12:40]	INFO    | + Loading Game Object "Button_01"
[13:12:40]	INFO    | +	 Adding transform data to new gameObject
[13:12:40]	INFO    | +	 Adding Sprite to new gameObject
[13:12:40]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[13:12:40]	INFO    | +	 Adding button script to new gameObject
[13:12:40]	INFO    | +	 Adding box collider 2D to new gameObject
[13:12:40]	        |
[13:12:40]	        |------------------------------------------------------------------------
[13:12:40]	        |
[13:12:40]	INFO    | + Loading Game Object "Button_02"
[13:12:40]	INFO    | +	 Adding transform data to new gameObject
[13:12:40]	INFO    | +	 Adding Sprite to new gameObject
[13:12:40]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[13:12:40]	INFO    | +	 Adding button script to new gameObject
[13:12:40]	INFO    | +	 Adding box collider 2D to new gameObject
[13:12:40]	        |
[13:12:40]	        |------------------------------------------------------------------------
[13:12:40]	        |
[13:12:40]	INFO    | + Loading Game Object "Button_03"
[13:12:40]	INFO    | +	 Adding transform data to new gameObject
[13:12:40]	INFO    | +	 Adding Sprite to new gameObject
[13:12:40]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[13:12:40]	INFO    | +	 Adding button script to new gameObject
[13:12:40]	INFO    | +	 Adding box collider 2D to new gameObject
[13:12:40]	        |
[13:12:40]	        |------------------------------------------------------------------------
[13:12:40]	        |
[13:12:40]	INFO    | + Loading Game Object "Loading"
[13:12:40]	INFO    | +	 Adding transform data to new gameObject
[13:12:40]	INFO    | +	 Adding Sprite to new gameObject
[13:12:40]	SUCCESS | Loaded texture "Assets/Loading.png"
[13:12:40]	        |
[13:12:40]	        |------------------------------------------------------------------------
[13:12:40]	        |
[13:12:40]	INFO    | + Loading Game Object "Loading"
[13:12:40]	INFO    | +	 Adding transform data to new gameObject
[13:12:40]	INFO    | +	 Adding Sprite to new gameObject
[13:12:40]	        |
[13:12:40]	        |------------------------------------------------------------------------
[13:12:40]	        |
[13:12:40]	INFO    | +	 Transform parent found
[13:12:40]	INFO    | +	 Transform parent found
[13:12:40]	        |
[13:12:40]	        |------------------------------------------------------------------------
[13:12:40]	        |
[13:12:40]	SUCCESS | Successfully loaded a new scene
[13:12:40]	        |
[13:12:40]	        |------------------------------------------------------------------------
[13:12:40]	        |
[13:12:42]	INFO    | + Loading Game Object "PlatformGround"
[13:12:42]	INFO    | +	 Adding transform data to new gameObject
[13:12:42]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[13:12:42]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:12:42]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:12:42]	SUCCESS | Shader program ->	Successfully linked
[13:12:42]	INFO    | +	 Adding Model to new gameObject
[13:12:42]	INFO    | +		 Loading new OBJ file
[13:12:42]	        |
[13:12:42]	        |------------------------------------------------------------------------
[13:12:42]	        |
[13:12:42]	SUCCESS | Loaded file "Assets/wallrock.obj"
