[15:06:12]	INFO    | Creating GLFW Window
[15:06:14]	INFO    | Creating ResourcesManager
[15:06:14]	SUCCESS | FreeType -> loaded font : "Resource/Fonts/abnes.ttf"
[15:06:15]	SUCCESS | FreeType -> loaded font : "Resource/Fonts/arial.ttf"
[15:06:15]	SUCCESS | Loaded texture "Assets/none.png"
[15:06:15]	INFO    | + Loading Shaders "Resource/Shader/Text.shad"
[15:06:15]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Shader program ->	Successfully linked
[15:06:15]	        |
[15:06:15]	        |------------------------------------------------------------------------
[15:06:15]	        |
[15:06:15]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[15:06:15]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Shader program ->	Successfully linked
[15:06:15]	        |
[15:06:15]	        |------------------------------------------------------------------------
[15:06:15]	        |
[15:06:15]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[15:06:15]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Shader program ->	Successfully linked
[15:06:15]	        |
[15:06:15]	        |------------------------------------------------------------------------
[15:06:15]	        |
[15:06:15]	SUCCESS | Opened file "Assets/defaultCubeMap.cubemap"
[15:06:15]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[15:06:15]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Shader program ->	Successfully linked
[15:06:15]	        |
[15:06:15]	        |------------------------------------------------------------------------
[15:06:15]	        |
[15:06:15]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[15:06:15]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:06:15]	SUCCESS | Shader program ->	Successfully linked
[15:06:15]	        |
[15:06:15]	        |------------------------------------------------------------------------
[15:06:15]	        |
[15:06:15]	SUCCESS | Loaded texture "Assets/Loading.png"
[15:06:15]	INFO    | + Loading Game Object "Button_01"
[15:06:16]	INFO    | +	 Adding transform data to new gameObject
[15:06:16]	INFO    | +	 Adding Sprite to new gameObject
[15:06:16]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[15:06:16]	INFO    | +	 Adding button script to new gameObject
[15:06:16]	INFO    | +	 Adding box collider 2D to new gameObject
[15:06:16]	        |
[15:06:16]	        |------------------------------------------------------------------------
[15:06:16]	        |
[15:06:16]	INFO    | + Loading Game Object "Button_02"
[15:06:16]	INFO    | +	 Adding transform data to new gameObject
[15:06:16]	INFO    | +	 Adding Sprite to new gameObject
[15:06:16]	SUCCESS | Loaded texture "Assets/ButtonEdit.png"
[15:06:16]	INFO    | +	 Adding button script to new gameObject
[15:06:16]	INFO    | +	 Adding box collider 2D to new gameObject
[15:06:16]	        |
[15:06:16]	        |------------------------------------------------------------------------
[15:06:16]	        |
[15:06:16]	INFO    | + Loading Game Object "Button_03"
[15:06:16]	INFO    | +	 Adding transform data to new gameObject
[15:06:16]	INFO    | +	 Adding Sprite to new gameObject
[15:06:16]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[15:06:16]	INFO    | +	 Adding button script to new gameObject
[15:06:16]	INFO    | +	 Adding box collider 2D to new gameObject
[15:06:16]	        |
[15:06:16]	        |------------------------------------------------------------------------
[15:06:16]	        |
[15:06:16]	INFO    | + Loading Game Object "Button_04"
[15:06:16]	INFO    | +	 Adding transform data to new gameObject
[15:06:16]	INFO    | +	 Adding Sprite to new gameObject
