[15:01:22]	INFO    | Creating GLFW Window
[15:01:24]	SUCCESS | Loaded texture "Assets/none.png"
[15:01:24]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[15:01:24]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:01:24]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:01:24]	SUCCESS | Shader program ->	Successfully linked
[15:01:24]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[15:01:24]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:01:24]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:01:24]	SUCCESS | Shader program ->	Successfully linked
[15:01:24]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[15:01:24]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[15:01:24]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:01:24]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:01:24]	SUCCESS | Shader program ->	Successfully linked
[15:01:24]	ERROR   | Failed to open file "".
[15:01:24]	INFO    | - Unloading scene
[15:01:24]	ERROR   | Failed to load scene
[15:01:24]	        |
[15:01:24]	        |------------------------------------------------------------------------
[15:01:24]	        |
[15:01:26]	INFO    | + Loading Game Object "BackGroung"
[15:01:26]	INFO    | +	 Adding transform data to new gameObject
[15:01:26]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[15:01:26]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:01:26]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:01:26]	SUCCESS | Shader program ->	Successfully linked
[15:01:26]	INFO    | +	 Adding Sprite to new gameObject
[15:01:26]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[15:01:26]	        |
[15:01:26]	        |------------------------------------------------------------------------
[15:01:26]	        |
[15:01:26]	INFO    | + Loading Game Object "Button_01"
[15:01:26]	INFO    | +	 Adding transform data to new gameObject
[15:01:26]	INFO    | +	 Adding Sprite to new gameObject
[15:01:26]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[15:01:26]	INFO    | +	 Adding button script to new gameObject
[15:01:26]	INFO    | +	 Adding box collider 2D to new gameObject
[15:01:26]	        |
[15:01:26]	        |------------------------------------------------------------------------
[15:01:26]	        |
[15:01:26]	INFO    | + Loading Game Object "Button_02"
[15:01:26]	INFO    | +	 Adding transform data to new gameObject
[15:01:26]	INFO    | +	 Adding Sprite to new gameObject
[15:01:26]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[15:01:26]	INFO    | +	 Adding button script to new gameObject
[15:01:26]	INFO    | +	 Adding box collider 2D to new gameObject
[15:01:26]	        |
[15:01:26]	        |------------------------------------------------------------------------
[15:01:26]	        |
[15:01:26]	INFO    | + Loading Game Object "Button_03"
[15:01:26]	INFO    | +	 Adding transform data to new gameObject
[15:01:26]	INFO    | +	 Adding Sprite to new gameObject
[15:01:26]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[15:01:26]	INFO    | +	 Adding button script to new gameObject
[15:01:26]	INFO    | +	 Adding box collider 2D to new gameObject
[15:01:26]	        |
[15:01:26]	        |------------------------------------------------------------------------
[15:01:26]	        |
[15:01:26]	INFO    | + Loading Game Object "Loading"
[15:01:26]	INFO    | +	 Adding transform data to new gameObject
[15:01:26]	INFO    | +	 Adding Sprite to new gameObject
[15:01:26]	SUCCESS | Loaded texture "Assets/Loading.png"
[15:01:26]	        |
[15:01:26]	        |------------------------------------------------------------------------
[15:01:26]	        |
[15:01:26]	INFO    | + Loading Game Object "Loading"
[15:01:26]	INFO    | +	 Adding transform data to new gameObject
[15:01:26]	INFO    | +	 Adding Sprite to new gameObject
[15:01:26]	        |
[15:01:26]	        |------------------------------------------------------------------------
[15:01:26]	        |
[15:01:26]	INFO    | +	 Transform parent found
[15:01:26]	INFO    | +	 Transform parent found
[15:01:26]	        |
