[10:00:55]	INFO    | Creating GLFW Window
[10:00:58]	SUCCESS | Loaded texture "Assets/none.png"
[10:00:58]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[10:00:58]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:00:58]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:00:58]	SUCCESS | Shader program ->	Successfully linked
[10:00:58]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[10:00:58]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:00:58]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:00:58]	SUCCESS | Shader program ->	Successfully linked
[10:00:58]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[10:00:58]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[10:00:58]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:00:58]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:00:58]	SUCCESS | Shader program ->	Successfully linked
[10:00:58]	INFO    | + Loading Game Object "BackGroung"
[10:00:58]	INFO    | +	 Adding transform data to new gameObject
[10:00:58]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[10:00:58]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:00:58]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:00:58]	SUCCESS | Shader program ->	Successfully linked
[10:00:58]	INFO    | +	 Adding Sprite to new gameObject
[10:00:58]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[10:00:58]	        |
[10:00:58]	        |------------------------------------------------------------------------
[10:00:58]	        |
[10:00:58]	INFO    | + Loading Game Object "Button_01"
[10:00:58]	INFO    | +	 Adding transform data to new gameObject
[10:00:58]	INFO    | +	 Adding Sprite to new gameObject
[10:00:58]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[10:00:58]	INFO    | +	 Adding button script to new gameObject
[10:00:58]	INFO    | +	 Adding box collider 2D to new gameObject
[10:00:58]	        |
[10:00:58]	        |------------------------------------------------------------------------
[10:00:58]	        |
[10:00:58]	INFO    | + Loading Game Object "Button_02"
[10:00:58]	INFO    | +	 Adding transform data to new gameObject
[10:00:58]	INFO    | +	 Adding Sprite to new gameObject
[10:00:58]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[10:00:58]	INFO    | +	 Adding button script to new gameObject
[10:00:58]	INFO    | +	 Adding box collider 2D to new gameObject
[10:00:58]	        |
[10:00:58]	        |------------------------------------------------------------------------
[10:00:58]	        |
[10:00:58]	INFO    | + Loading Game Object "Button_03"
[10:00:58]	INFO    | +	 Adding transform data to new gameObject
[10:00:58]	INFO    | +	 Adding Sprite to new gameObject
[10:00:58]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[10:00:58]	INFO    | +	 Adding button script to new gameObject
[10:00:58]	INFO    | +	 Adding box collider 2D to new gameObject
[10:00:58]	        |
[10:00:58]	        |------------------------------------------------------------------------
[10:00:58]	        |
[10:00:58]	INFO    | + Loading Game Object "Loading"
[10:00:58]	INFO    | +	 Adding transform data to new gameObject
[10:00:58]	INFO    | +	 Adding Sprite to new gameObject
[10:00:58]	SUCCESS | Loaded texture "Assets/Loading.png"
[10:00:58]	        |
[10:00:58]	        |------------------------------------------------------------------------
[10:00:58]	        |
[10:00:58]	INFO    | + Loading Game Object "Loading"
[10:00:58]	INFO    | +	 Adding transform data to new gameObject
[10:00:58]	INFO    | +	 Adding Sprite to new gameObject
[10:00:58]	        |
[10:00:58]	        |------------------------------------------------------------------------
[10:00:58]	        |
[10:00:58]	INFO    | +	 Transform parent found
[10:00:58]	INFO    | +	 Transform parent found
[10:00:58]	        |
[10:00:58]	        |------------------------------------------------------------------------
