[10:17:38]	INFO    | Creating GLFW Window
[10:17:41]	SUCCESS | Loaded texture "Assets/none.png"
[10:17:41]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[10:17:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:17:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:17:41]	SUCCESS | Shader program ->	Successfully linked
[10:17:41]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[10:17:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:17:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:17:41]	SUCCESS | Shader program ->	Successfully linked
[10:17:41]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[10:17:41]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[10:17:41]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:17:41]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:17:41]	SUCCESS | Shader program ->	Successfully linked
[10:17:41]	ERROR   | Failed to open file "".
[10:17:41]	INFO    | - Unloading scene
[10:17:41]	ERROR   | Failed to load scene
[10:17:41]	        |
[10:17:41]	        |------------------------------------------------------------------------
[10:17:41]	        |
[10:17:42]	INFO    | + Loading Game Object "BackGroung"
[10:17:42]	INFO    | +	 Adding transform data to new gameObject
[10:17:42]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[10:17:42]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:17:42]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:17:42]	SUCCESS | Shader program ->	Successfully linked
[10:17:42]	INFO    | +	 Adding Sprite to new gameObject
[10:17:42]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[10:17:42]	        |
[10:17:42]	        |------------------------------------------------------------------------
[10:17:42]	        |
[10:17:42]	INFO    | + Loading Game Object "Button_01"
[10:17:42]	INFO    | +	 Adding transform data to new gameObject
[10:17:42]	INFO    | +	 Adding Sprite to new gameObject
[10:17:42]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[10:17:42]	INFO    | +	 Adding button script to new gameObject
[10:17:42]	INFO    | +	 Adding box collider 2D to new gameObject
[10:17:42]	        |
[10:17:42]	        |------------------------------------------------------------------------
[10:17:42]	        |
[10:17:42]	INFO    | + Loading Game Object "Button_02"
[10:17:42]	INFO    | +	 Adding transform data to new gameObject
[10:17:42]	INFO    | +	 Adding Sprite to new gameObject
[10:17:42]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[10:17:42]	INFO    | +	 Adding button script to new gameObject
[10:17:42]	INFO    | +	 Adding box collider 2D to new gameObject
[10:17:42]	        |
[10:17:42]	        |------------------------------------------------------------------------
[10:17:42]	        |
[10:17:42]	INFO    | + Loading Game Object "Button_03"
[10:17:42]	INFO    | +	 Adding transform data to new gameObject
[10:17:42]	INFO    | +	 Adding Sprite to new gameObject
[10:17:42]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[10:17:42]	INFO    | +	 Adding button script to new gameObject
[10:17:42]	INFO    | +	 Adding box collider 2D to new gameObject
[10:17:42]	        |
[10:17:42]	        |------------------------------------------------------------------------
[10:17:42]	        |
[10:17:42]	INFO    | + Loading Game Object "Loading"
[10:17:42]	INFO    | +	 Adding transform data to new gameObject
[10:17:42]	INFO    | +	 Adding Sprite to new gameObject
[10:17:42]	SUCCESS | Loaded texture "Assets/Loading.png"
[10:17:42]	        |
[10:17:42]	        |------------------------------------------------------------------------
[10:17:42]	        |
