[14:09:55]	INFO    | Creating GLFW Window
[14:09:57]	SUCCESS | Loaded texture "Assets/none.png"
[14:09:57]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[14:09:57]	SUCCESS | Vertex Shader ->	Successfully compiled
[14:09:57]	SUCCESS | Fragment Shader ->	Successfully compiled
[14:09:57]	SUCCESS | Shader program ->	Successfully linked
[14:09:57]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[14:09:57]	SUCCESS | Vertex Shader ->	Successfully compiled
[14:09:57]	SUCCESS | Fragment Shader ->	Successfully compiled
[14:09:57]	SUCCESS | Shader program ->	Successfully linked
[14:09:57]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[14:09:57]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[14:09:57]	SUCCESS | Vertex Shader ->	Successfully compiled
[14:09:57]	SUCCESS | Fragment Shader ->	Successfully compiled
[14:09:57]	SUCCESS | Shader program ->	Successfully linked
[14:09:57]	ERROR   | Failed to open file "".
[14:09:57]	INFO    | - Unloading scene
[14:09:57]	ERROR   | Failed to load scene
[14:09:57]	        |
[14:09:57]	        |------------------------------------------------------------------------
[14:09:57]	        |
[14:09:59]	INFO    | + Loading Game Object "BackGroung"
[14:09:59]	INFO    | +	 Adding transform data to new gameObject
[14:09:59]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[14:09:59]	SUCCESS | Vertex Shader ->	Successfully compiled
[14:09:59]	SUCCESS | Fragment Shader ->	Successfully compiled
[14:09:59]	SUCCESS | Shader program ->	Successfully linked
[14:09:59]	INFO    | +	 Adding Sprite to new gameObject
[14:09:59]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[14:09:59]	        |
[14:09:59]	        |------------------------------------------------------------------------
[14:09:59]	        |
[14:09:59]	INFO    | + Loading Game Object "Button_01"
[14:09:59]	INFO    | +	 Adding transform data to new gameObject
[14:09:59]	INFO    | +	 Adding Sprite to new gameObject
[14:09:59]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[14:09:59]	INFO    | +	 Adding button script to new gameObject
[14:09:59]	INFO    | +	 Adding box collider 2D to new gameObject
[14:09:59]	        |
[14:09:59]	        |------------------------------------------------------------------------
[14:09:59]	        |
[14:09:59]	INFO    | + Loading Game Object "Button_02"
[14:09:59]	INFO    | +	 Adding transform data to new gameObject
[14:09:59]	INFO    | +	 Adding Sprite to new gameObject
[14:09:59]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[14:09:59]	INFO    | +	 Adding button script to new gameObject
[14:09:59]	INFO    | +	 Adding box collider 2D to new gameObject
[14:09:59]	        |
[14:09:59]	        |------------------------------------------------------------------------
[14:09:59]	        |
[14:09:59]	INFO    | + Loading Game Object "Button_03"
[14:09:59]	INFO    | +	 Adding transform data to new gameObject
[14:09:59]	INFO    | +	 Adding Sprite to new gameObject
[14:09:59]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[14:09:59]	INFO    | +	 Adding button script to new gameObject
[14:09:59]	INFO    | +	 Adding box collider 2D to new gameObject
[14:09:59]	        |
[14:09:59]	        |------------------------------------------------------------------------
[14:09:59]	        |
[14:09:59]	INFO    | + Loading Game Object "Loading"
[14:09:59]	INFO    | +	 Adding transform data to new gameObject
[14:09:59]	INFO    | +	 Adding Sprite to new gameObject
[14:09:59]	SUCCESS | Loaded texture "Assets/Loading.png"
[14:09:59]	        |
[14:09:59]	        |------------------------------------------------------------------------
[14:09:59]	        |
[14:09:59]	INFO    | + Loading Game Object "Loading"
[14:09:59]	INFO    | +	 Adding transform data to new gameObject
[14:09:59]	INFO    | +	 Adding Sprite to new gameObject
[14:09:59]	        |
[14:09:59]	        |------------------------------------------------------------------------
[14:09:59]	        |
[14:09:59]	INFO    | +	 Transform parent found
[14:09:59]	INFO    | +	 Transform parent found
[14:09:59]	        |
[14:09:59]	        |------------------------------------------------------------------------
[14:09:59]	        |
[14:09:59]	SUCCESS | Successfully loaded a new scene
[14:09:59]	        |
[14:09:59]	        |------------------------------------------------------------------------
[14:09:59]	        |
[14:10:00]	INFO    | + Loading Game Object "PlatformGround"
[14:10:00]	INFO    | +	 Adding transform data to new gameObject
[14:10:00]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[14:10:00]	SUCCESS | Vertex Shader ->	Successfully compiled
[14:10:00]	SUCCESS | Fragment Shader ->	Successfully compiled
[14:10:00]	SUCCESS | Shader program ->	Successfully linked
[14:10:00]	INFO    | +	 Adding Model to new gameObject
[14:10:00]	INFO    | +		 Loading new OBJ file
[14:10:00]	        |
[14:10:00]	        |------------------------------------------------------------------------
[14:10:00]	        |
[14:10:00]	SUCCESS | Loaded file "Assets/wallrock.obj"
[14:10:00]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[14:10:05]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[14:10:05]	SUCCESS | Loaded file "Assets/dirt.mtl"
[14:10:08]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[14:10:08]	INFO    | +	 Adding box collider 3D to new gameObject
[14:10:08]	        |
[14:10:08]	        |------------------------------------------------------------------------
[14:10:08]	        |
[14:10:08]	INFO    | + Loading Game Object "Platform2"
[14:10:08]	INFO    | +	 Adding transform data to new gameObject
[14:10:08]	INFO    | +	 Adding Model to new gameObject
[14:10:08]	        |
[14:10:08]	        |------------------------------------------------------------------------
[14:10:08]	        |
[14:10:08]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[14:10:08]	INFO    | +	 Adding box collider 3D to new gameObject
[14:10:08]	        |
[14:10:08]	        |------------------------------------------------------------------------
[14:10:08]	        |
