[15:08:34]	INFO    | Creating GLFW Window
[15:08:37]	SUCCESS | Loaded texture "Assets/none.png"
[15:08:37]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[15:08:37]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:08:37]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:08:37]	SUCCESS | Shader program ->	Successfully linked
[15:08:37]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[15:08:37]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:08:37]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:08:37]	SUCCESS | Shader program ->	Successfully linked
[15:08:37]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[15:08:37]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[15:08:37]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:08:37]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:08:37]	SUCCESS | Shader program ->	Successfully linked
[15:08:37]	ERROR   | Failed to open file "".
[15:08:37]	INFO    | - Unloading scene
[15:08:37]	ERROR   | Failed to load scene
[15:08:37]	        |
[15:08:37]	        |------------------------------------------------------------------------
[15:08:37]	        |
[15:08:39]	INFO    | + Loading Game Object "BackGroung"
[15:08:39]	INFO    | +	 Adding transform data to new gameObject
[15:08:39]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[15:08:39]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:08:39]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:08:39]	SUCCESS | Shader program ->	Successfully linked
[15:08:39]	INFO    | +	 Adding Sprite to new gameObject
[15:08:39]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[15:08:39]	        |
[15:08:39]	        |------------------------------------------------------------------------
[15:08:39]	        |
[15:08:39]	INFO    | + Loading Game Object "Button_01"
[15:08:39]	INFO    | +	 Adding transform data to new gameObject
[15:08:39]	INFO    | +	 Adding Sprite to new gameObject
