[09:16:53]	INFO    | Creating GLFW Window
[09:16:55]	SUCCESS | Loaded texture "Assets/none.png"
[09:16:56]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[09:16:56]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:16:56]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:16:56]	SUCCESS | Shader program ->	Successfully linked
[09:16:56]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[09:16:56]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:16:56]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:16:56]	SUCCESS | Shader program ->	Successfully linked
[09:16:56]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[09:16:56]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[09:16:56]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:16:56]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:16:56]	SUCCESS | Shader program ->	Successfully linked
[09:16:56]	ERROR   | Failed to open file "".
[09:16:56]	INFO    | - Unloading scene
[09:16:56]	ERROR   | Failed to load scene
[09:16:56]	        |
[09:16:56]	        |------------------------------------------------------------------------
[09:16:56]	        |
[09:16:59]	INFO    | + Loading Game Object "BackGroung"
[09:16:59]	INFO    | +	 Adding transform data to new gameObject
[09:16:59]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[09:16:59]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:16:59]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:16:59]	SUCCESS | Shader program ->	Successfully linked
[09:16:59]	INFO    | +	 Adding Sprite to new gameObject
[09:16:59]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[09:16:59]	        |
[09:16:59]	        |------------------------------------------------------------------------
[09:16:59]	        |
[09:16:59]	INFO    | + Loading Game Object "Button_01"
[09:16:59]	INFO    | +	 Adding transform data to new gameObject
[09:16:59]	INFO    | +	 Adding Sprite to new gameObject
[09:16:59]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[09:16:59]	INFO    | +	 Adding button script to new gameObject
[09:16:59]	INFO    | +	 Adding box collider 2D to new gameObject
[09:16:59]	        |
[09:16:59]	        |------------------------------------------------------------------------
[09:16:59]	        |
[09:16:59]	INFO    | + Loading Game Object "Button_02"
[09:16:59]	INFO    | +	 Adding transform data to new gameObject
[09:16:59]	INFO    | +	 Adding Sprite to new gameObject
[09:16:59]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[09:16:59]	INFO    | +	 Adding button script to new gameObject
[09:16:59]	INFO    | +	 Adding box collider 2D to new gameObject
[09:16:59]	        |
[09:16:59]	        |------------------------------------------------------------------------
[09:16:59]	        |
[09:16:59]	INFO    | + Loading Game Object "Button_03"
[09:16:59]	INFO    | +	 Adding transform data to new gameObject
[09:16:59]	INFO    | +	 Adding Sprite to new gameObject
[09:16:59]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[09:16:59]	INFO    | +	 Adding button script to new gameObject
[09:16:59]	INFO    | +	 Adding box collider 2D to new gameObject
[09:16:59]	        |
[09:16:59]	        |------------------------------------------------------------------------
[09:16:59]	        |
[09:16:59]	INFO    | + Loading Game Object "Loading"
[09:16:59]	INFO    | +	 Adding transform data to new gameObject
[09:16:59]	INFO    | +	 Adding Sprite to new gameObject
[09:16:59]	SUCCESS | Loaded texture "Assets/Loading.png"
[09:16:59]	        |
[09:16:59]	        |------------------------------------------------------------------------
[09:16:59]	        |
[09:16:59]	INFO    | + Loading Game Object "Loading"
[09:16:59]	INFO    | +	 Adding transform data to new gameObject
[09:16:59]	INFO    | +	 Adding Sprite to new gameObject
[09:16:59]	        |
[09:16:59]	        |------------------------------------------------------------------------
[09:16:59]	        |
[09:16:59]	INFO    | +	 Transform parent found
[09:16:59]	INFO    | +	 Transform parent found
[09:16:59]	        |
[09:16:59]	        |------------------------------------------------------------------------
[09:16:59]	        |
[09:16:59]	SUCCESS | Successfully loaded a new scene
[09:16:59]	        |
[09:16:59]	        |------------------------------------------------------------------------
[09:16:59]	        |
[09:17:00]	INFO    | + Loading Game Object "PlatformGround"
[09:17:00]	INFO    | +	 Adding transform data to new gameObject
[09:17:00]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[09:17:00]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:17:00]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:17:00]	SUCCESS | Shader program ->	Successfully linked
[09:17:00]	INFO    | +	 Adding Model to new gameObject
[09:17:00]	INFO    | +		 Loading new OBJ file
[09:17:00]	        |
[09:17:00]	        |------------------------------------------------------------------------
[09:17:00]	        |
[09:17:00]	SUCCESS | Loaded file "Assets/wallrock.obj"
[09:17:00]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[09:17:06]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[09:17:06]	SUCCESS | Loaded file "Assets/dirt.mtl"
[09:17:09]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[09:17:09]	INFO    | +	 Adding box collider 3D to new gameObject
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	INFO    | + Loading Game Object "Platform2"
[09:17:09]	INFO    | +	 Adding transform data to new gameObject
[09:17:09]	INFO    | +	 Adding Model to new gameObject
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[09:17:09]	INFO    | +	 Adding box collider 3D to new gameObject
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	INFO    | + Loading Game Object "Platform3"
[09:17:09]	INFO    | +	 Adding transform data to new gameObject
[09:17:09]	INFO    | +	 Adding Model to new gameObject
[09:17:09]	INFO    | +		 Loading new OBJ file
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	SUCCESS | Loaded file "Assets/dirt.obj"
[09:17:09]	SUCCESS | Loaded file "Assets/dirt.mtl"
[09:17:09]	INFO    | +	 Adding box collider 3D to new gameObject
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	INFO    | + Loading Game Object "Platform4"
[09:17:09]	INFO    | +	 Adding transform data to new gameObject
[09:17:09]	INFO    | +	 Adding Model to new gameObject
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	INFO    | +	 Adding box collider 3D to new gameObject
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	INFO    | + Loading Game Object "Platform5"
[09:17:09]	INFO    | +	 Adding transform data to new gameObject
[09:17:09]	INFO    | +	 Adding Model to new gameObject
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	INFO    | +	 Adding box collider 3D to new gameObject
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	INFO    | + Loading Game Object "Wall_SciFi_01"
[09:17:09]	INFO    | +	 Adding transform data to new gameObject
[09:17:09]	INFO    | +	 Adding Model to new gameObject
[09:17:09]	INFO    | +		 Loading new OBJ file
[09:17:09]	        |
[09:17:09]	        |------------------------------------------------------------------------
[09:17:09]	        |
[09:17:09]	SUCCESS | Loaded file "Assets/scifi_01.obj"
[09:17:09]	SUCCESS | Loaded file "Assets/scifi_01.mtl"
[09:17:20]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_albedo.png"
[09:17:28]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_normal.png"
[09:17:28]	SUCCESS | Loaded file "Assets/scifi_01.mtl"
[09:17:28]	INFO    | +	 Adding box collider 3D to new gameObject
[09:17:28]	        |
[09:17:28]	        |------------------------------------------------------------------------
[09:17:28]	        |
[09:17:28]	INFO    | + Loading Game Object "Wall_SciFi_02"
[09:17:28]	INFO    | +	 Adding transform data to new gameObject
[09:17:28]	INFO    | +	 Adding Model to new gameObject
[09:17:28]	INFO    | +		 Loading new OBJ file
[09:17:28]	        |
[09:17:28]	        |------------------------------------------------------------------------
[09:17:28]	        |
[09:17:28]	SUCCESS | Loaded file "Assets/scifi_02.obj"
[09:17:28]	SUCCESS | Loaded file "Assets/scifi_02.mtl"
[09:17:29]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Fabric_1K_albedo.png"
[09:17:30]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Fabric_1K_normal.png"
[09:17:30]	SUCCESS | Loaded file "Assets/scifi_02.mtl"
[09:17:30]	INFO    | +	 Adding box collider 3D to new gameObject
[09:17:30]	        |
[09:17:30]	        |------------------------------------------------------------------------
