[13:52:57]	INFO    | Creating GLFW Window
[13:53:00]	SUCCESS | Loaded texture "Assets/none.png"
[13:53:00]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[13:53:00]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:53:00]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:53:00]	SUCCESS | Shader program ->	Successfully linked
[13:53:00]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[13:53:00]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:53:00]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:53:00]	SUCCESS | Shader program ->	Successfully linked
[13:53:00]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[13:53:00]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[13:53:00]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:53:00]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:53:00]	SUCCESS | Shader program ->	Successfully linked
[13:53:00]	ERROR   | Failed to open file "".
[13:53:00]	INFO    | - Unloading scene
[13:53:00]	ERROR   | Failed to load scene
[13:53:00]	        |
[13:53:00]	        |------------------------------------------------------------------------
[13:53:00]	        |
[13:53:01]	INFO    | + Loading Game Object "BackGroung"
[13:53:01]	INFO    | +	 Adding transform data to new gameObject
[13:53:01]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[13:53:01]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:53:01]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:53:01]	SUCCESS | Shader program ->	Successfully linked
[13:53:01]	INFO    | +	 Adding Sprite to new gameObject
[13:53:01]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[13:53:01]	        |
[13:53:01]	        |------------------------------------------------------------------------
[13:53:01]	        |
[13:53:01]	INFO    | + Loading Game Object "Button_01"
[13:53:01]	INFO    | +	 Adding transform data to new gameObject
[13:53:01]	INFO    | +	 Adding Sprite to new gameObject
[13:53:01]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[13:53:01]	INFO    | +	 Adding button script to new gameObject
[13:53:01]	INFO    | +	 Adding box collider 2D to new gameObject
[13:53:01]	        |
[13:53:01]	        |------------------------------------------------------------------------
[13:53:01]	        |
[13:53:01]	INFO    | + Loading Game Object "Button_02"
[13:53:01]	INFO    | +	 Adding transform data to new gameObject
[13:53:01]	INFO    | +	 Adding Sprite to new gameObject
[13:53:01]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[13:53:01]	INFO    | +	 Adding button script to new gameObject
[13:53:01]	INFO    | +	 Adding box collider 2D to new gameObject
[13:53:01]	        |
[13:53:01]	        |------------------------------------------------------------------------
[13:53:01]	        |
[13:53:01]	INFO    | + Loading Game Object "Button_03"
[13:53:01]	INFO    | +	 Adding transform data to new gameObject
[13:53:01]	INFO    | +	 Adding Sprite to new gameObject
[13:53:01]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[13:53:01]	INFO    | +	 Adding button script to new gameObject
[13:53:01]	INFO    | +	 Adding box collider 2D to new gameObject
[13:53:01]	        |
[13:53:01]	        |------------------------------------------------------------------------
[13:53:01]	        |
[13:53:02]	INFO    | + Loading Game Object "Loading"
[13:53:02]	INFO    | +	 Adding transform data to new gameObject
[13:53:02]	INFO    | +	 Adding Sprite to new gameObject
[13:53:02]	SUCCESS | Loaded texture "Assets/Loading.png"
[13:53:02]	        |
[13:53:02]	        |------------------------------------------------------------------------
[13:53:02]	        |
[13:53:02]	INFO    | + Loading Game Object "Loading"
[13:53:02]	INFO    | +	 Adding transform data to new gameObject
[13:53:02]	INFO    | +	 Adding Sprite to new gameObject
[13:53:02]	        |
[13:53:02]	        |------------------------------------------------------------------------
[13:53:02]	        |
[13:53:02]	INFO    | +	 Transform parent found
[13:53:02]	INFO    | +	 Transform parent found
[13:53:02]	        |
[13:53:02]	        |------------------------------------------------------------------------
[13:53:02]	        |
[13:53:02]	SUCCESS | Successfully loaded a new scene
[13:53:02]	        |
[13:53:02]	        |------------------------------------------------------------------------
[13:53:02]	        |
[13:53:03]	INFO    | + Loading Game Object "PlatformGround"
[13:53:03]	INFO    | +	 Adding transform data to new gameObject
[13:53:03]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[13:53:03]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:53:03]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:53:03]	SUCCESS | Shader program ->	Successfully linked
[13:53:03]	INFO    | +	 Adding Model to new gameObject
[13:53:03]	INFO    | +		 Loading new OBJ file
[13:53:03]	        |
[13:53:03]	        |------------------------------------------------------------------------
[13:53:03]	        |
[13:53:03]	SUCCESS | Loaded file "Assets/wallrock.obj"
