[11:23:20]	INFO    | Creating GLFW Window
[11:23:22]	SUCCESS | Loaded texture "Assets/none.png"
[11:23:22]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[11:23:22]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:23:22]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:23:22]	SUCCESS | Shader program ->	Successfully linked
[11:23:22]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[11:23:22]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:23:22]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:23:22]	SUCCESS | Shader program ->	Successfully linked
[11:23:22]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[11:23:22]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[11:23:22]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:23:22]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:23:22]	SUCCESS | Shader program ->	Successfully linked
[11:23:22]	ERROR   | Failed to open file "".
[11:23:22]	INFO    | - Unloading scene
[11:23:22]	ERROR   | Failed to load scene
[11:23:22]	        |
[11:23:22]	        |------------------------------------------------------------------------
[11:23:22]	        |
[11:23:25]	INFO    | + Loading Game Object "BackGroung"
[11:23:25]	INFO    | +	 Adding transform data to new gameObject
[11:23:25]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[11:23:25]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:23:25]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:23:25]	SUCCESS | Shader program ->	Successfully linked
[11:23:25]	INFO    | +	 Adding Sprite to new gameObject
[11:23:25]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[11:23:25]	        |
[11:23:25]	        |------------------------------------------------------------------------
[11:23:25]	        |
[11:23:25]	INFO    | + Loading Game Object "Button_01"
[11:23:25]	INFO    | +	 Adding transform data to new gameObject
[11:23:25]	INFO    | +	 Adding Sprite to new gameObject
[11:23:25]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[11:23:25]	INFO    | +	 Adding button script to new gameObject
[11:23:25]	INFO    | +	 Adding box collider 2D to new gameObject
[11:23:25]	        |
[11:23:25]	        |------------------------------------------------------------------------
[11:23:25]	        |
[11:23:25]	INFO    | + Loading Game Object "Button_02"
[11:23:25]	INFO    | +	 Adding transform data to new gameObject
[11:23:25]	INFO    | +	 Adding Sprite to new gameObject
[11:23:25]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[11:23:25]	INFO    | +	 Adding button script to new gameObject
[11:23:25]	INFO    | +	 Adding box collider 2D to new gameObject
[11:23:25]	        |
[11:23:25]	        |------------------------------------------------------------------------
[11:23:25]	        |
[11:23:25]	INFO    | + Loading Game Object "Button_03"
[11:23:25]	INFO    | +	 Adding transform data to new gameObject
[11:23:25]	INFO    | +	 Adding Sprite to new gameObject
[11:23:25]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[11:23:25]	INFO    | +	 Adding button script to new gameObject
[11:23:25]	INFO    | +	 Adding box collider 2D to new gameObject
[11:23:25]	        |
[11:23:25]	        |------------------------------------------------------------------------
[11:23:25]	        |
[11:23:25]	INFO    | + Loading Game Object "Loading"
[11:23:25]	INFO    | +	 Adding transform data to new gameObject
[11:23:25]	INFO    | +	 Adding Sprite to new gameObject
[11:23:25]	SUCCESS | Loaded texture "Assets/Loading.png"
[11:23:25]	        |
[11:23:25]	        |------------------------------------------------------------------------
[11:23:25]	        |
[11:23:25]	INFO    | + Loading Game Object "Loading"
[11:23:25]	INFO    | +	 Adding transform data to new gameObject
[11:23:25]	INFO    | +	 Adding Sprite to new gameObject
[11:23:25]	        |
[11:23:25]	        |------------------------------------------------------------------------
[11:23:25]	        |
[11:23:25]	INFO    | +	 Transform parent found
[11:23:25]	INFO    | +	 Transform parent found
[11:23:25]	        |
[11:23:25]	        |------------------------------------------------------------------------
[11:23:25]	        |
[11:23:25]	SUCCESS | Successfully loaded a new scene
[11:23:25]	        |
[11:23:25]	        |------------------------------------------------------------------------
[11:23:25]	        |
[11:23:26]	INFO    | + Loading Game Object "PlatformGround"
[11:23:26]	INFO    | +	 Adding transform data to new gameObject
[11:23:26]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[11:23:26]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:23:26]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:23:26]	SUCCESS | Shader program ->	Successfully linked
[11:23:26]	INFO    | +	 Adding Model to new gameObject
[11:23:26]	INFO    | +		 Loading new OBJ file
[11:23:26]	        |
[11:23:26]	        |------------------------------------------------------------------------
[11:23:26]	        |
[11:23:26]	SUCCESS | Loaded file "Assets/wallrock.obj"
[11:23:26]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[11:23:31]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[11:23:31]	SUCCESS | Loaded file "Assets/dirt.mtl"
[11:23:33]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[11:23:33]	INFO    | +	 Adding box collider 3D to new gameObject
[11:23:33]	        |
[11:23:33]	        |------------------------------------------------------------------------
[11:23:33]	        |
[11:23:33]	INFO    | + Loading Game Object "Platform2"
[11:23:33]	INFO    | +	 Adding transform data to new gameObject
[11:23:33]	INFO    | +	 Adding Model to new gameObject
[11:23:33]	        |
[11:23:33]	        |------------------------------------------------------------------------
[11:23:33]	        |
[11:23:33]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[11:23:33]	INFO    | +	 Adding box collider 3D to new gameObject
[11:23:33]	        |
[11:23:33]	        |------------------------------------------------------------------------
[11:23:33]	        |
[11:23:33]	INFO    | + Loading Game Object "Platform3"
[11:23:33]	INFO    | +	 Adding transform data to new gameObject
[11:23:33]	INFO    | +	 Adding Model to new gameObject
