[11:16:16]	INFO    | Creating GLFW Window
[11:16:19]	SUCCESS | Loaded texture "Assets/none.png"
[11:16:19]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[11:16:19]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:16:19]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:16:19]	SUCCESS | Shader program ->	Successfully linked
[11:16:19]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[11:16:19]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:16:19]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:16:19]	SUCCESS | Shader program ->	Successfully linked
[11:16:19]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[11:16:19]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[11:16:19]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:16:19]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:16:19]	SUCCESS | Shader program ->	Successfully linked
[11:16:19]	INFO    | + Loading Game Object "BackGroung"
[11:16:19]	INFO    | +	 Adding transform data to new gameObject
[11:16:19]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[11:16:19]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:16:19]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:16:19]	SUCCESS | Shader program ->	Successfully linked
[11:16:19]	INFO    | +	 Adding Sprite to new gameObject
[11:16:19]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[11:16:19]	        |
[11:16:19]	        |------------------------------------------------------------------------
[11:16:19]	        |
[11:16:19]	INFO    | + Loading Game Object "Button_01"
[11:16:19]	INFO    | +	 Adding transform data to new gameObject
[11:16:19]	INFO    | +	 Adding Sprite to new gameObject
[11:16:19]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[11:16:19]	INFO    | +	 Adding button script to new gameObject
[11:16:19]	INFO    | +	 Adding box collider 2D to new gameObject
[11:16:19]	        |
[11:16:19]	        |------------------------------------------------------------------------
[11:16:19]	        |
[11:16:19]	INFO    | + Loading Game Object "Button_02"
[11:16:19]	INFO    | +	 Adding transform data to new gameObject
[11:16:19]	INFO    | +	 Adding Sprite to new gameObject
[11:16:19]	SUCCESS | Loaded texture "Assets/ButtonEdit.png"
[11:16:19]	INFO    | +	 Adding button script to new gameObject
[11:16:19]	INFO    | +	 Adding box collider 2D to new gameObject
[11:16:19]	        |
[11:16:19]	        |------------------------------------------------------------------------
[11:16:19]	        |
[11:16:19]	INFO    | + Loading Game Object "Button_03"
[11:16:19]	INFO    | +	 Adding transform data to new gameObject
[11:16:19]	INFO    | +	 Adding Sprite to new gameObject
[11:16:20]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
