[09:12:30]	INFO    | Creating GLFW Window
[09:12:33]	SUCCESS | Loaded texture "Assets/none.png"
[09:12:33]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[09:12:33]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:12:33]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:12:33]	SUCCESS | Shader program ->	Successfully linked
[09:12:33]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[09:12:33]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:12:33]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:12:33]	SUCCESS | Shader program ->	Successfully linked
[09:12:33]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[09:12:33]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[09:12:33]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:12:33]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:12:33]	SUCCESS | Shader program ->	Successfully linked
[09:12:33]	INFO    | + Loading Game Object "BackGroung"
[09:12:33]	INFO    | +	 Adding transform data to new gameObject
[09:12:33]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[09:12:34]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:12:34]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:12:34]	SUCCESS | Shader program ->	Successfully linked
[09:12:34]	INFO    | +	 Adding Sprite to new gameObject
[09:12:34]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[09:12:34]	        |
[09:12:34]	        |------------------------------------------------------------------------
[09:12:34]	        |
[09:12:34]	INFO    | + Loading Game Object "Button_01"
[09:12:34]	INFO    | +	 Adding transform data to new gameObject
[09:12:34]	INFO    | +	 Adding Sprite to new gameObject
[09:12:34]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[09:12:34]	INFO    | +	 Adding button script to new gameObject
[09:12:34]	INFO    | +	 Adding box collider 2D to new gameObject
[09:12:34]	        |
[09:12:34]	        |------------------------------------------------------------------------
[09:12:34]	        |
[09:12:34]	INFO    | + Loading Game Object "Button_02"
[09:12:34]	INFO    | +	 Adding transform data to new gameObject
[09:12:34]	INFO    | +	 Adding Sprite to new gameObject
[09:12:34]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[09:12:34]	INFO    | +	 Adding button script to new gameObject
[09:12:34]	INFO    | +	 Adding box collider 2D to new gameObject
[09:12:34]	        |
[09:12:34]	        |------------------------------------------------------------------------
[09:12:34]	        |
[09:12:34]	INFO    | + Loading Game Object "Button_03"
[09:12:34]	INFO    | +	 Adding transform data to new gameObject
[09:12:34]	INFO    | +	 Adding Sprite to new gameObject
[09:12:34]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[09:12:34]	INFO    | +	 Adding button script to new gameObject
[09:12:34]	INFO    | +	 Adding box collider 2D to new gameObject
[09:12:34]	        |
[09:12:34]	        |------------------------------------------------------------------------
[09:12:34]	        |
[09:12:34]	INFO    | + Loading Game Object "Loading"
[09:12:34]	INFO    | +	 Adding transform data to new gameObject
[09:12:34]	INFO    | +	 Adding Sprite to new gameObject
[09:12:34]	SUCCESS | Loaded texture "Assets/Loading.png"
[09:12:34]	        |
[09:12:34]	        |------------------------------------------------------------------------
[09:12:34]	        |
[09:12:34]	INFO    | + Loading Game Object "Loading"
[09:12:34]	INFO    | +	 Adding transform data to new gameObject
[09:12:34]	INFO    | +	 Adding Sprite to new gameObject
[09:12:34]	        |
[09:12:34]	        |------------------------------------------------------------------------
[09:12:34]	        |
[09:12:34]	INFO    | +	 Transform parent found
[09:12:34]	INFO    | +	 Transform parent found
[09:12:34]	        |
[09:12:34]	        |------------------------------------------------------------------------
[09:12:34]	        |
[09:12:34]	SUCCESS | Successfully loaded a new scene
[09:12:34]	        |
[09:12:34]	        |------------------------------------------------------------------------
[09:12:34]	        |
[09:12:36]	INFO    | + Loading Game Object "PlatformGround"
[09:12:36]	INFO    | +	 Adding transform data to new gameObject
[09:12:36]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[09:12:37]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:12:37]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:12:37]	SUCCESS | Shader program ->	Successfully linked
[09:12:37]	INFO    | +	 Adding Model to new gameObject
[09:12:37]	INFO    | +		 Loading new OBJ file
[09:12:37]	        |
[09:12:37]	        |------------------------------------------------------------------------
[09:12:37]	        |
[09:12:37]	SUCCESS | Loaded file "Assets/wallrock.obj"
[09:12:37]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[09:12:45]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[09:12:45]	ERROR   | Failed to open file "0.1"
[09:12:45]	INFO    | +	 Adding box collider 3D to new gameObject
[09:12:45]	        |
[09:12:45]	        |------------------------------------------------------------------------
[09:12:45]	        |
[09:12:45]	INFO    | + Loading Game Object "Platform2"
[09:12:45]	INFO    | +	 Adding transform data to new gameObject
[09:12:45]	INFO    | +	 Adding Model to new gameObject
[09:12:45]	        |
[09:12:45]	        |------------------------------------------------------------------------
[09:12:45]	        |
[09:12:45]	ERROR   | Failed to open file "0"
[09:12:45]	INFO    | +	 Adding box collider 3D to new gameObject
[09:12:45]	        |
[09:12:45]	        |------------------------------------------------------------------------
[09:12:45]	        |
[09:12:45]	INFO    | + Loading Game Object "Platform3"
[09:12:45]	INFO    | +	 Adding transform data to new gameObject
[09:12:45]	INFO    | +	 Adding Model to new gameObject
[09:12:45]	INFO    | +		 Loading new OBJ file
[09:12:45]	        |
[09:12:45]	        |------------------------------------------------------------------------
[09:12:45]	        |
[09:12:46]	SUCCESS | Loaded file "Assets/dirt.obj"
[09:12:46]	SUCCESS | Loaded file "Assets/dirt.mtl"
[09:12:50]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[09:12:50]	ERROR   | Failed to open file "0.5"
[09:12:50]	INFO    | +	 Adding box collider 3D to new gameObject
[09:12:50]	        |
[09:12:50]	        |------------------------------------------------------------------------
[09:12:50]	        |
[09:12:50]	INFO    | + Loading Game Object "Platform4"
[09:12:50]	INFO    | +	 Adding transform data to new gameObject
[09:12:50]	INFO    | +	 Adding Model to new gameObject
[09:12:50]	        |
[09:12:50]	        |------------------------------------------------------------------------
[09:12:50]	        |
[09:12:50]	INFO    | +	 Adding box collider 3D to new gameObject
[09:12:50]	        |
[09:12:50]	        |------------------------------------------------------------------------
[09:12:50]	        |
[09:12:50]	INFO    | + Loading Game Object "Platform5"
[09:12:50]	INFO    | +	 Adding transform data to new gameObject
[09:12:50]	INFO    | +	 Adding Model to new gameObject
[09:12:50]	        |
[09:12:50]	        |------------------------------------------------------------------------
[09:12:50]	        |
[09:12:50]	INFO    | +	 Adding box collider 3D to new gameObject
[09:12:50]	        |
[09:12:50]	        |------------------------------------------------------------------------
[09:12:50]	        |
[09:12:50]	INFO    | + Loading Game Object "Wall_SciFi_01"
[09:12:50]	INFO    | +	 Adding transform data to new gameObject
[09:12:50]	INFO    | +	 Adding Model to new gameObject
[09:12:50]	INFO    | +		 Loading new OBJ file
[09:12:50]	        |
[09:12:50]	        |------------------------------------------------------------------------
[09:12:50]	        |
[09:12:50]	SUCCESS | Loaded file "Assets/scifi_01.obj"
[09:12:50]	SUCCESS | Loaded file "Assets/scifi_01.mtl"
[09:13:02]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_albedo.png"
[09:13:08]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_normal.png"
[09:13:08]	SUCCESS | Loaded file "Assets/scifi_01.mtl"
[09:13:08]	INFO    | +	 Adding box collider 3D to new gameObject
[09:13:08]	        |
[09:13:08]	        |------------------------------------------------------------------------
[09:13:08]	        |
[09:13:08]	INFO    | + Loading Game Object "Wall_SciFi_011"
[09:13:08]	INFO    | +	 Adding transform data to new gameObject
[09:13:08]	INFO    | +	 Adding Model to new gameObject
[09:13:08]	        |
[09:13:08]	        |------------------------------------------------------------------------
[09:13:08]	        |
[09:13:08]	INFO    | +	 Adding box collider 3D to new gameObject
[09:13:08]	        |
[09:13:08]	        |------------------------------------------------------------------------
[09:13:08]	        |
[09:13:08]	INFO    | + Loading Game Object "Wall_SciFi_012"
[09:13:08]	INFO    | +	 Adding transform data to new gameObject
[09:13:08]	INFO    | +	 Adding Model to new gameObject
[09:13:08]	        |
[09:13:08]	        |------------------------------------------------------------------------
[09:13:08]	        |
[09:13:08]	INFO    | +	 Adding box collider 3D to new gameObject
[09:13:08]	        |
[09:13:08]	        |------------------------------------------------------------------------
