[09:31:01]	INFO    | Creating GLFW Window
[09:31:04]	SUCCESS | Loaded texture "Assets/none.png"
[09:31:04]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[09:31:04]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:31:04]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:31:04]	SUCCESS | Shader program ->	Successfully linked
[09:31:04]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[09:31:04]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:31:04]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:31:04]	SUCCESS | Shader program ->	Successfully linked
[09:31:04]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[09:31:04]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[09:31:04]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:31:04]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:31:04]	SUCCESS | Shader program ->	Successfully linked
[09:31:04]	ERROR   | Failed to open file "".
[09:31:04]	INFO    | - Unloading scene
[09:31:04]	ERROR   | Failed to load scene
[09:31:04]	        |
[09:31:04]	        |------------------------------------------------------------------------
[09:31:04]	        |
[09:31:05]	INFO    | + Loading Game Object "BackGroung"
[09:31:05]	INFO    | +	 Adding transform data to new gameObject
[09:31:05]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[09:31:05]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:31:05]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:31:05]	SUCCESS | Shader program ->	Successfully linked
[09:31:05]	INFO    | +	 Adding Sprite to new gameObject
[09:31:05]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[09:31:05]	        |
[09:31:05]	        |------------------------------------------------------------------------
[09:31:05]	        |
[09:31:05]	INFO    | + Loading Game Object "Button_01"
[09:31:05]	INFO    | +	 Adding transform data to new gameObject
[09:31:05]	INFO    | +	 Adding Sprite to new gameObject
[09:31:05]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[09:31:05]	INFO    | +	 Adding button script to new gameObject
[09:31:05]	INFO    | +	 Adding box collider 2D to new gameObject
[09:31:05]	        |
[09:31:05]	        |------------------------------------------------------------------------
[09:31:05]	        |
[09:31:05]	INFO    | + Loading Game Object "Button_02"
[09:31:05]	INFO    | +	 Adding transform data to new gameObject
