[11:33:56]	INFO    | Creating GLFW Window
[11:33:59]	SUCCESS | Loaded texture "Assets/none.png"
[11:33:59]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[11:33:59]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:33:59]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:33:59]	SUCCESS | Shader program ->	Successfully linked
[11:33:59]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[11:33:59]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:33:59]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:33:59]	SUCCESS | Shader program ->	Successfully linked
[11:33:59]	SUCCESS | Opened file "Assets/defaultCubeMap.cubemap"
[11:34:02]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[11:34:02]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:34:02]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:34:02]	SUCCESS | Shader program ->	Successfully linked
[11:34:02]	INFO    | + Loading Game Object "Button_01"
[11:34:02]	INFO    | +	 Adding transform data to new gameObject
[11:34:02]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[11:34:02]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:34:02]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:34:02]	SUCCESS | Shader program ->	Successfully linked
[11:34:02]	INFO    | +	 Adding Sprite to new gameObject
[11:34:02]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[11:34:02]	INFO    | +	 Adding button script to new gameObject
[11:34:02]	INFO    | +	 Adding box collider 2D to new gameObject
[11:34:02]	        |
[11:34:02]	        |------------------------------------------------------------------------
[11:34:02]	        |
[11:34:02]	INFO    | + Loading Game Object "Button_02"
[11:34:02]	INFO    | +	 Adding transform data to new gameObject
[11:34:02]	INFO    | +	 Adding Sprite to new gameObject
[11:34:03]	SUCCESS | Loaded texture "Assets/ButtonEdit.png"
[11:34:03]	INFO    | +	 Adding button script to new gameObject
[11:34:03]	INFO    | +	 Adding box collider 2D to new gameObject
[11:34:03]	        |
[11:34:03]	        |------------------------------------------------------------------------
[11:34:03]	        |
[11:34:03]	INFO    | + Loading Game Object "Button_03"
[11:34:03]	INFO    | +	 Adding transform data to new gameObject
[11:34:03]	INFO    | +	 Adding Sprite to new gameObject
[11:34:03]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[11:34:03]	INFO    | +	 Adding button script to new gameObject
[11:34:03]	INFO    | +	 Adding box collider 2D to new gameObject
[11:34:03]	        |
[11:34:03]	        |------------------------------------------------------------------------
[11:34:03]	        |
[11:34:03]	INFO    | + Loading Game Object "Button_04"
[11:34:03]	INFO    | +	 Adding transform data to new gameObject
[11:34:03]	INFO    | +	 Adding Sprite to new gameObject
[11:34:03]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[11:34:03]	INFO    | +	 Adding button script to new gameObject
[11:34:03]	INFO    | +	 Adding box collider 2D to new gameObject
[11:34:03]	        |
[11:34:03]	        |------------------------------------------------------------------------
[11:34:03]	        |
[11:34:03]	        |
[11:34:03]	        |------------------------------------------------------------------------
[11:34:03]	        |
[11:34:03]	SUCCESS | Successfully loaded a new scene
[11:34:03]	        |
[11:34:03]	        |------------------------------------------------------------------------
[11:34:03]	        |
[11:34:04]	INFO    | + Loading Game Object "Wall_SciFi_01"
[11:34:04]	INFO    | +	 Adding transform data to new gameObject
[11:34:04]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[11:34:04]	SUCCESS | Vertex Shader ->	Successfully compiled
[11:34:04]	SUCCESS | Fragment Shader ->	Successfully compiled
[11:34:04]	SUCCESS | Shader program ->	Successfully linked
[11:34:04]	INFO    | +	 Adding Model to new gameObject
[11:34:04]	INFO    | +		 Loading new OBJ file
[11:34:04]	        |
[11:34:04]	        |------------------------------------------------------------------------
[11:34:04]	        |
[11:34:04]	SUCCESS | Opened file "Assets/scifi_01.obj"
[11:34:04]	SUCCESS | Opened file "Assets/scifi_01.mtl"
[11:34:13]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_albedo.png"
[11:34:19]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_4K_normal.png"
[11:34:19]	SUCCESS | Opened file "Assets/scifi_01.mtl"
[11:34:19]	INFO    | +	 Adding box collider 3D to new gameObject
