[09:29:05]	INFO    | Creating GLFW Window
[09:29:08]	SUCCESS | Loaded texture "Assets/none.png"
[09:29:08]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[09:29:08]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:29:08]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:29:08]	SUCCESS | Shader program ->	Successfully linked
[09:29:08]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[09:29:08]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:29:08]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:29:08]	SUCCESS | Shader program ->	Successfully linked
[09:29:08]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[09:29:08]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[09:29:08]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:29:08]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:29:08]	SUCCESS | Shader program ->	Successfully linked
[09:29:08]	INFO    | + Loading Game Object "BackGroung"
[09:29:08]	INFO    | +	 Adding transform data to new gameObject
[09:29:08]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[09:29:08]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:29:08]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:29:08]	SUCCESS | Shader program ->	Successfully linked
[09:29:08]	INFO    | +	 Adding Sprite to new gameObject
[09:29:08]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[09:29:08]	        |
[09:29:08]	        |------------------------------------------------------------------------
[09:29:08]	        |
[09:29:08]	INFO    | + Loading Game Object "Button_01"
[09:29:08]	INFO    | +	 Adding transform data to new gameObject
[09:29:08]	INFO    | +	 Adding Sprite to new gameObject
[09:29:08]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[09:29:08]	INFO    | +	 Adding button script to new gameObject
[09:29:08]	INFO    | +	 Adding box collider 2D to new gameObject
[09:29:08]	        |
[09:29:08]	        |------------------------------------------------------------------------
[09:29:08]	        |
[09:29:08]	INFO    | + Loading Game Object "Button_02"
[09:29:08]	INFO    | +	 Adding transform data to new gameObject
[09:29:08]	INFO    | +	 Adding Sprite to new gameObject
[09:29:08]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[09:29:08]	INFO    | +	 Adding button script to new gameObject
[09:29:08]	INFO    | +	 Adding box collider 2D to new gameObject
[09:29:08]	        |
[09:29:08]	        |------------------------------------------------------------------------
[09:29:08]	        |
[09:29:08]	INFO    | + Loading Game Object "Button_03"
[09:29:08]	INFO    | +	 Adding transform data to new gameObject
