[15:00:09]	INFO    | Creating GLFW Window
[15:00:12]	INFO    | Creating ResourcesManager
[15:00:12]	SUCCESS | FreeType -> loaded font : "Resource/Fonts/abnes.ttf"
[15:00:12]	SUCCESS | FreeType -> loaded font : "Resource/Fonts/arial.ttf"
[15:00:12]	SUCCESS | Loaded texture "Assets/none.png"
[15:00:12]	INFO    | + Loading Shaders "Resource/Shader/Text.shad"
[15:00:12]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:00:12]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:00:12]	SUCCESS | Shader program ->	Successfully linked
[15:00:12]	        |
[15:00:12]	        |------------------------------------------------------------------------
[15:00:12]	        |
[15:00:12]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[15:00:12]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:00:12]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:00:12]	SUCCESS | Shader program ->	Successfully linked
[15:00:12]	        |
[15:00:12]	        |------------------------------------------------------------------------
[15:00:12]	        |
[15:00:12]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[15:00:12]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:00:12]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:00:12]	SUCCESS | Shader program ->	Successfully linked
[15:00:12]	        |
[15:00:12]	        |------------------------------------------------------------------------
[15:00:12]	        |
[15:00:12]	SUCCESS | Opened file "Assets/defaultCubeMap.cubemap"
[15:00:13]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[15:00:13]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:00:13]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:00:13]	SUCCESS | Shader program ->	Successfully linked
[15:00:13]	        |
[15:00:13]	        |------------------------------------------------------------------------
[15:00:13]	        |
[15:00:13]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[15:00:13]	SUCCESS | Vertex Shader ->	Successfully compiled
[15:00:13]	SUCCESS | Fragment Shader ->	Successfully compiled
[15:00:13]	SUCCESS | Shader program ->	Successfully linked
[15:00:13]	        |
[15:00:13]	        |------------------------------------------------------------------------
[15:00:13]	        |
[15:00:13]	SUCCESS | Loaded texture "Assets/Loading.png"
[15:00:13]	INFO    | + Loading Game Object "Button_01"
