[13:03:49]	INFO    | Creating GLFW Window
[13:03:52]	SUCCESS | Loaded texture "Assets/none.png"
[13:03:52]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[13:03:52]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:03:52]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:03:52]	SUCCESS | Shader program ->	Successfully linked
[13:03:52]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[13:03:52]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:03:52]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:03:52]	SUCCESS | Shader program ->	Successfully linked
[13:03:52]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[13:03:52]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[13:03:52]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:03:52]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:03:52]	SUCCESS | Shader program ->	Successfully linked
[13:03:52]	ERROR   | Failed to open file "".
[13:03:52]	INFO    | - Unloading scene
[13:03:52]	ERROR   | Failed to load scene
[13:03:52]	        |
[13:03:52]	        |------------------------------------------------------------------------
[13:03:52]	        |
[13:03:54]	INFO    | + Loading Game Object "BackGroung"
[13:03:54]	INFO    | +	 Adding transform data to new gameObject
[13:03:54]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[13:03:54]	SUCCESS | Vertex Shader ->	Successfully compiled
[13:03:54]	SUCCESS | Fragment Shader ->	Successfully compiled
[13:03:54]	SUCCESS | Shader program ->	Successfully linked
[13:03:54]	INFO    | +	 Adding Sprite to new gameObject
[13:03:54]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[13:03:54]	        |
[13:03:54]	        |------------------------------------------------------------------------
[13:03:54]	        |
[13:03:54]	INFO    | + Loading Game Object "Button_01"
[13:03:54]	INFO    | +	 Adding transform data to new gameObject
[13:03:54]	INFO    | +	 Adding Sprite to new gameObject
[13:03:54]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[13:03:54]	INFO    | +	 Adding button script to new gameObject
