[09:52:02]	INFO    | Creating GLFW Window
[09:52:04]	SUCCESS | Loaded texture "Assets/none.png"
[09:52:04]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[09:52:04]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:52:04]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:52:04]	SUCCESS | Shader program ->	Successfully linked
[09:52:04]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[09:52:04]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:52:04]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:52:04]	SUCCESS | Shader program ->	Successfully linked
[09:52:04]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[09:52:04]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[09:52:04]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:52:04]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:52:04]	SUCCESS | Shader program ->	Successfully linked
[09:52:04]	ERROR   | Failed to open file "".
[09:52:04]	INFO    | - Unloading scene
[09:52:04]	ERROR   | Failed to load scene
[09:52:04]	        |
[09:52:04]	        |------------------------------------------------------------------------
[09:52:04]	        |
[09:52:06]	INFO    | + Loading Game Object "BackGroung"
[09:52:06]	INFO    | +	 Adding transform data to new gameObject
[09:52:06]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[09:52:06]	SUCCESS | Vertex Shader ->	Successfully compiled
[09:52:06]	SUCCESS | Fragment Shader ->	Successfully compiled
[09:52:06]	SUCCESS | Shader program ->	Successfully linked
[09:52:06]	INFO    | +	 Adding Sprite to new gameObject
[09:52:06]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[09:52:06]	        |
[09:52:06]	        |------------------------------------------------------------------------
[09:52:06]	        |
[09:52:06]	INFO    | + Loading Game Object "Button_01"
[09:52:06]	INFO    | +	 Adding transform data to new gameObject
[09:52:06]	INFO    | +	 Adding Sprite to new gameObject
[09:52:06]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[09:52:06]	INFO    | +	 Adding button script to new gameObject
[09:52:06]	INFO    | +	 Adding box collider 2D to new gameObject
[09:52:06]	        |
[09:52:06]	        |------------------------------------------------------------------------
[09:52:06]	        |
