[10:44:28]	INFO    | Creating GLFW Window
[10:44:31]	SUCCESS | Loaded texture "Assets/none.png"
[10:44:31]	INFO    | + Loading Shaders "Resource/Shader/PostProcess.shad"
[10:44:31]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:44:31]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:44:31]	SUCCESS | Shader program ->	Successfully linked
[10:44:31]	INFO    | + Loading Shaders "Resource/Shader/GaussianBlur.shad"
[10:44:31]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:44:31]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:44:31]	SUCCESS | Shader program ->	Successfully linked
[10:44:31]	ERROR   | Failed to open file "Assets/defaultCubeMap.cubemap"
[10:44:31]	INFO    | + Loading Shaders "Resource/Shader/CubeMap.shad"
[10:44:31]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:44:31]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:44:31]	SUCCESS | Shader program ->	Successfully linked
[10:44:31]	ERROR   | Failed to open file "".
[10:44:31]	INFO    | - Unloading scene
[10:44:31]	ERROR   | Failed to load scene
[10:44:31]	        |
[10:44:31]	        |------------------------------------------------------------------------
[10:44:31]	        |
[10:44:32]	INFO    | + Loading Game Object "BackGroung"
[10:44:32]	INFO    | +	 Adding transform data to new gameObject
[10:44:32]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[10:44:32]	SUCCESS | Vertex Shader ->	Successfully compiled
[10:44:32]	SUCCESS | Fragment Shader ->	Successfully compiled
[10:44:32]	SUCCESS | Shader program ->	Successfully linked
[10:44:32]	INFO    | +	 Adding Sprite to new gameObject
[10:44:32]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[10:44:32]	        |
[10:44:32]	        |------------------------------------------------------------------------
[10:44:32]	        |
[10:44:32]	INFO    | + Loading Game Object "Button_01"
[10:44:32]	INFO    | +	 Adding transform data to new gameObject
[10:44:32]	INFO    | +	 Adding Sprite to new gameObject
[10:44:32]	SUCCESS | Loaded texture "Assets/ButtonPlay.png"
[10:44:32]	INFO    | +	 Adding button script to new gameObject
[10:44:32]	INFO    | +	 Adding box collider 2D to new gameObject
[10:44:32]	        |
[10:44:32]	        |------------------------------------------------------------------------
[10:44:32]	        |
[10:44:32]	INFO    | + Loading Game Object "Button_02"
[10:44:32]	INFO    | +	 Adding transform data to new gameObject
[10:44:32]	INFO    | +	 Adding Sprite to new gameObject
[10:44:32]	SUCCESS | Loaded texture "Assets/ButtonLoad.png"
[10:44:32]	INFO    | +	 Adding button script to new gameObject
[10:44:32]	INFO    | +	 Adding box collider 2D to new gameObject
[10:44:32]	        |
[10:44:32]	        |------------------------------------------------------------------------
[10:44:32]	        |
[10:44:32]	INFO    | + Loading Game Object "Button_03"
[10:44:32]	INFO    | +	 Adding transform data to new gameObject
[10:44:32]	INFO    | +	 Adding Sprite to new gameObject
[10:44:32]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[10:44:32]	INFO    | +	 Adding button script to new gameObject
[10:44:32]	INFO    | +	 Adding box collider 2D to new gameObject
[10:44:32]	        |
[10:44:32]	        |------------------------------------------------------------------------
[10:44:32]	        |
[10:44:32]	INFO    | + Loading Game Object "Loading"
[10:44:32]	INFO    | +	 Adding transform data to new gameObject
[10:44:32]	INFO    | +	 Adding Sprite to new gameObject
[10:44:32]	SUCCESS | Loaded texture "Assets/Loading.png"
[10:44:32]	        |
[10:44:32]	        |------------------------------------------------------------------------
[10:44:32]	        |
[10:44:32]	INFO    | + Loading Game Object "Loading"
[10:44:32]	INFO    | +	 Adding transform data to new gameObject
[10:44:32]	INFO    | +	 Adding Sprite to new gameObject
[10:44:32]	        |
[10:44:32]	        |------------------------------------------------------------------------
[10:44:32]	        |
[10:44:32]	INFO    | +	 Transform parent found
